climate_zone,city,building_type,parameter,variant,wwr_target,u_factor,shgc,infil_rate,peak_heat_mult,peak_cool_mult,annual_heat_mult,annual_cool_mult,combined_peak_mult,baseline_peak_heat_kW,baseline_peak_cool_kW,baseline_annual_heat_MWh,baseline_annual_cool_MWh
1A,miami,hospital,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.1463,0.9553,1.603,0.9518,1.0465,2.47,835.2,0.02,4331.486
1A,miami,hospital,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.8828,1.0235,0.6755,1.0349,0.9505,2.47,835.2,0.02,4331.486
1A,miami,hospital,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9028,0.9621,1.1826,0.9762,0.932,2.47,835.2,0.02,4331.486
1A,miami,hospital,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0519,1.0133,1.0026,1.007,1.0324,2.47,835.2,0.02,4331.486
1A,miami,hospital,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.2432,1.0684,1.4276,1.0372,1.1525,2.47,835.2,0.02,4331.486
1A,miami,hospital,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.4498,1.1233,2.4477,1.067,1.2761,2.47,835.2,0.02,4331.486
1A,miami,hospital,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,2.0654,1.1782,4.4657,1.0962,1.56,2.47,835.2,0.02,4331.486
3A,atlanta,hotel_large,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.7844,1.3326,0.6174,1.3871,1.0224,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.1819,0.8415,1.3345,0.8089,0.9973,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.2037,1.0906,1.1084,1.1228,1.1458,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,2.0397,1.1775,2.3548,1.1514,1.5498,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.7133,0.9722,0.5513,0.9563,0.8328,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.2841,1.0397,1.5025,0.9878,1.1554,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.8635,0.9903,0.7855,1.0071,0.9247,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9477,1.0366,0.8955,1.0363,0.9911,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0681,0.9683,1.1234,0.9641,1.017,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.002,0.9634,1.0003,0.9622,0.9825,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9983,1.016,0.9994,1.029,1.0071,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.957,0.9818,0.8624,0.9179,0.9693,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9941,0.9975,0.9711,0.9823,0.9958,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1834,1.0404,1.175,1.0481,1.1096,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.4307,1.0871,1.433,1.1135,1.2471,47.62,385.26,16.949,1769.685
3A,atlanta,hotel_large,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.6773,1.1798,1.7261,1.1782,1.4067,47.62,385.26,16.949,1769.685
5A,buffalo,hotel_large,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.7591,1.356,0.6413,1.4555,1.0146,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.1532,0.8239,1.2872,0.7776,0.9748,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.1413,1.0652,1.1229,1.091,1.1026,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.7869,1.1164,2.2945,1.0743,1.4124,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.5946,0.9706,0.509,0.9898,0.7597,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.273,1.0119,1.4881,0.9569,1.1349,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.8572,0.9925,0.7831,1.0248,0.9224,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9434,1.0379,0.8969,1.0363,0.9895,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0515,0.9619,1.116,0.9645,1.0057,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0024,0.9577,1.0023,0.9535,0.9798,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.998,1.0168,0.9988,1.0357,1.0073,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.7721,0.9718,0.7385,0.952,0.8662,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9669,0.9955,0.9613,0.9893,0.9811,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1658,1.0131,1.2249,1.029,1.0868,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.3463,1.0568,1.5146,1.0699,1.1928,93.29,368.68,68.528,1446.31
5A,buffalo,hotel_large,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.5568,1.1559,1.8208,1.1109,1.3414,93.29,368.68,68.528,1446.31
5B,denver,hotel_large,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.8712,1.3357,0.6462,1.4313,1.0788,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,1.0942,0.8266,1.2931,0.7893,0.951,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.1548,1.1327,1.2017,1.1463,1.1437,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,2.4738,1.267,2.5135,1.1575,1.7704,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.706,0.9223,0.4795,0.9641,0.8069,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.273,0.9988,1.4555,0.955,1.1276,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9195,0.9993,0.8053,1.0263,0.9586,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.9657,1.0303,0.909,1.0363,0.9975,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,1.0612,0.9692,1.105,0.9643,1.0142,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,1.0153,0.9611,1.0019,0.9572,0.9878,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.9988,1.0178,0.9988,1.0329,1.0083,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.7946,0.9129,0.666,0.9116,0.8517,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.9977,0.9828,0.9439,0.9792,0.9902,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1597,1.0492,1.3085,1.0501,1.1031,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.4934,1.1383,1.7242,1.1215,1.3038,84.18,356.17,42.039,1569.916
5B,denver,hotel_large,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.867,1.3574,2.1715,1.1929,1.5919,84.18,356.17,42.039,1569.916
