county_fips,shallow_soil_class,k_dry_wmpk,k_wmpk,k_sat_wmpk
40099,silt_clay,0.2237,1.0771,1.4446
40101,silt_clay,0.2165,1.0303,1.3807
40103,silt_clay,0.2229,1.0573,1.4166
40105,silt_clay,0.2099,1.1285,1.524
40107,silt_clay,0.2249,1.1466,1.5435
40109,silt_clay,0.2262,1.1137,1.4958
40111,silt_clay,0.2166,1.1923,1.6124
40113,silt_clay,0.2198,1.1989,1.6205
40115,silt_clay,0.2128,1.1505,1.5543
40117,silt_clay,0.224,1.0729,1.4385
40119,silt_clay,0.2269,1.1419,1.536
40121,silt_clay,0.2217,1.0816,1.4518
40123,silt_clay,0.2228,1.0969,1.4732
40125,silt_clay,0.2247,1.1617,1.5652
40127,silt_clay,0.2243,1.1608,1.5641
40129,medium_fine_sand,0.2345,1.465,1.7486
40131,silt_clay,0.2134,1.1576,1.5642
40133,silt_clay,0.2247,1.1099,1.4911
40135,silt_clay,0.2212,1.0486,1.4049
40137,silt_clay,0.2268,1.1716,1.5784
40139,medium_fine_sand,0.2195,1.3542,1.6157
40141,silt_clay,0.2266,1.1293,1.5181
40143,silt_clay,0.2166,1.018,1.3631
40145,silt_clay,0.2151,1.1804,1.5961
40147,silt_clay,0.213,1.1591,1.5664
40149,silt_clay,0.23,1.1967,1.613
40151,silt_clay,0.2282,1.1602,1.5615
40153,medium_fine_sand,0.2357,1.4673,1.7512
41003,silt_clay,0.1564,0.9518,1.2944
41007,silt_clay,0.1218,0.7396,1.0056
41009,silt_clay,0.1526,0.9409,1.2804
41011,silt_clay,0.1464,0.8507,1.154
41015,silt_clay,0.1506,0.8796,1.1935
41021,silt_clay,0.1917,0.977,1.3151
41033,silt_clay,0.162,0.9157,1.2402
41051,silt_clay,0.1625,0.8762,1.1836
41053,silt_clay,0.1668,0.9774,1.3265
41055,silt_clay,0.187,0.9636,1.2981
41057,silt_clay,0.1293,0.7689,1.0444
41067,silt_clay,0.1528,0.9297,1.2643
41071,silt_clay,0.1696,0.9842,1.335
41601,silt_clay,0.1222,0.7549,1.0274
41603,,,,
41604,silt_clay,0.1703,0.9226,1.2466
41605,medium_fine_sand,0.1352,1.0691,1.2843
41607,silt_clay,0.1717,0.9295,1.2558
41608,,,,
41610,silt_clay,0.1659,0.9941,1.3507
41618,silt_clay,0.1643,0.9408,1.2751
41620,medium_fine_sand,0.1512,1.0691,1.2806
41622,,,,
41625,silt_clay,0.1636,0.8835,1.1935
41626,silt_clay,0.1706,0.9335,1.262
41627,silt_clay,0.174,0.9415,1.272
41628,silt_clay,0.1948,1.0229,1.3795
41629,silt_clay,0.1434,0.8584,1.1662
41631,silt_clay,0.1727,0.9323,1.2594
41632,silt_clay,0.1508,0.8691,1.1784
41635,medium_fine_sand,0.172,1.173,1.4037
41636,silt_clay,0.1707,0.9515,1.2877
41637,silt_clay,0.1431,0.8256,1.1195
41638,silt_clay,0.1259,0.7617,1.0355
41639,silt_clay,0.1427,0.8165,1.1067
41640,silt_clay,0.1325,0.8298,1.1301
41641,silt_clay,0.1895,1.0007,1.3499
41643,silt_clay,0.1434,0.8197,1.111
41644,silt_clay,0.2023,1.0681,1.441
41645,silt_clay,0.212,1.0563,1.4199
41648,silt_clay,0.1751,0.9386,1.2673
41649,silt_clay,0.1504,0.8465,1.1463
41657,silt_clay,0.128,0.8067,1.0989
41666,silt_clay,0.1713,0.9495,1.2845
41667,silt_clay,0.1789,0.9513,1.2839
41670,silt_clay,0.1622,0.8872,1.1995
41673,silt_clay,0.17,0.9327,1.2611
41674,silt_clay,0.1473,0.8655,1.1749
41677,silt_clay,0.1726,0.9394,1.2696
41680,,,,
41682,medium_fine_sand,0.1016,0.852,1.0249
41683,medium_fine_sand,0.1175,0.908,1.0902
42001,silt_clay,0.209,1.1861,1.3575
42003,silt_clay,0.2106,1.3588,1.5602
42005,silt_clay,0.2061,1.3584,1.5606
42007,silt_clay,0.2148,1.1824,1.3522
42009,silt_clay,0.2035,1.175,1.3455
42011,silt_clay,0.2156,1.2112,1.3858
42013,silt_clay,0.2013,1.1635,1.3323
42017,silt_clay,0.2153,1.219,1.3951
42019,silt_clay,0.2144,1.2189,1.3951
42021,silt_clay,0.1905,1.1171,1.2797
42025,silt_clay,0.2102,1.2455,1.4272
42027,silt_clay,0.1992,1.1732,1.3441
42029,silt_clay,0.214,1.2255,1.4029
42031,silt_clay,0.1998,1.1629,1.3318
42033,silt_clay,0.1959,1.16,1.3291
42035,silt_clay,0.1988,1.1915,1.3657
42037,silt_clay,0.2092,1.2218,1.3994
42039,silt_clay,0.2173,1.257,1.4394
42041,silt_clay,0.2052,1.2022,1.3771
42043,silt_clay,0.2063,1.1991,1.3733
42045,silt_clay,0.231,1.3189,1.5097
42049,silt_clay,0.2177,1.2758,1.4614
42051,silt_clay,0.1882,1.1183,1.2815
42055,silt_clay,0.2059,1.1898,1.3624
42057,silt_clay,0.2086,1.1896,1.3617
42061,silt_clay,0.2062,1.2066,1.3821
42063,silt_clay,0.1958,1.1456,1.3122
42065,silt_clay,0.1929,1.136,1.3015
42069,silt_clay,0.2129,1.2539,1.4365
42071,silt_clay,0.2105,1.1934,1.3658
42073,silt_clay,0.2165,1.21,1.3843
42075,silt_clay,0.2093,1.1901,1.3622
42077,silt_clay,0.2152,1.2163,1.3919
42079,silt_clay,0.2119,1.2402,1.4206
42081,silt_clay,0.208,1.2243,1.4026
42083,silt_clay,0.201,1.1849,1.3575
42085,silt_clay,0.2198,1.2909,1.4789
42089,silt_clay,0.2116,1.2641,1.4487
42091,silt_clay,0.216,1.2187,1.3946
42093,silt_clay,0.2071,1.2005,1.3748
42095,silt_clay,0.212,1.2344,1.4138
42097,silt_clay,0.206,1.2021,1.3769
42099,silt_clay,0.2076,1.205,1.3799
42101,silt_clay,0.217,1.2446,1.4249
42103,medium_fine_sand,0.2025,1.3942,1.5061
42105,silt_clay,0.2037,1.2203,1.3986
42107,silt_clay,0.2066,1.2501,1.4332
42109,silt_clay,0.2063,1.196,1.3696
42111,silt_clay,0.1939,1.1442,1.3109
42115,silt_clay,0.2139,1.2464,1.4275
42117,silt_clay,0.2138,1.2466,1.4278
42119,silt_clay,0.2056,1.2019,1.3767
42121,silt_clay,0.2186,1.2432,1.4229
42127,silt_clay,0.2113,1.2774,1.4645
42129,silt_clay,0.1915,1.1062,1.2667
42131,silt_clay,0.2129,1.25,1.4319
42133,silt_clay,0.2116,1.2007,1.3742
42605,silt_clay,0.2064,1.1848,1.3564
42607,silt_clay,0.1962,1.1742,1.3458
42609,silt_clay,0.2081,1.2087,1.3843
42610,silt_clay,0.212,1.2517,1.4342
42611,silt_clay,0.2089,1.3343,1.5318
44600,medium_fine_sand,0.205,1.5031,1.625
45001,medium_fine_sand,0.2249,1.4866,1.6051
45005,medium_fine_sand,0.2346,1.7244,1.8643
45007,silt_clay,0.2162,1.3571,1.5573
45009,medium_fine_sand,0.2293,1.6727,1.8083
45013,medium_fine_sand,0.22,1.6144,1.7454
45015,medium_fine_sand,0.2208,1.5762,1.7035
45017,medium_fine_sand,0.2344,1.6917,1.8285
45021,silt_clay,0.2143,1.3222,1.5166
45023,medium_fine_sand,0.2207,1.4897,1.6089
45025,medium_fine_sand,0.2323,1.5941,1.722
45027,medium_fine_sand,0.2215,1.621,1.7524
45029,medium_fine_sand,0.2234,1.6308,1.7629
45031,medium_fine_sand,0.2398,1.7612,1.9041
45033,medium_fine_sand,0.2217,1.5907,1.7192
45035,medium_fine_sand,0.2236,1.6667,1.8022
45037,medium_fine_sand,0.2234,1.5081,1.6287
45039,medium_fine_sand,0.2197,1.4755,1.5935
45041,medium_fine_sand,0.2246,1.6328,1.765
45043,medium_fine_sand,0.2262,1.734,1.8755
45045,medium_fine_sand,0.2146,1.4769,1.5954
45047,silt_clay,0.2178,1.3077,1.4989
45049,medium_fine_sand,0.2251,1.6552,1.7895
45051,medium_fine_sand,0.2254,1.6818,1.8185
45053,medium_fine_sand,0.2219,1.6385,1.7715
45057,silt_clay,0.2164,1.3457,1.5438
45059,medium_fine_sand,0.2201,1.4936,1.6132
45061,medium_fine_sand,0.2367,1.7465,1.8883
45063,medium_fine_sand,0.2179,1.5427,1.667
45065,silt_clay,0.2174,1.3041,1.4947
45067,medium_fine_sand,0.2225,1.6065,1.7364
45069,medium_fine_sand,0.2359,1.672,1.8069
45071,silt_clay,0.2145,1.3555,1.5556
45075,medium_fine_sand,0.2368,1.7409,1.8821
45077,medium_fine_sand,0.2096,1.4524,1.569
45079,medium_fine_sand,0.2211,1.5013,1.6215
45081,silt_clay,0.2154,1.2848,1.4724
45083,medium_fine_sand,0.2093,1.4336,1.5486
45085,medium_fine_sand,0.2306,1.6882,1.825
45087,medium_fine_sand,0.2218,1.4927,1.612
45089,medium_fine_sand,0.2227,1.6292,1.7612
45091,silt_clay,0.2124,1.3325,1.529
45602,medium_fine_sand,0.2099,1.4326,1.5474
45604,medium_fine_sand,0.2035,1.4893,1.61
45610,medium_fine_sand,0.2251,1.5645,1.6903
45615,medium_fine_sand,0.2321,1.7101,1.8489
45665,medium_fine_sand,0.2426,1.749,1.8904
45690,medium_fine_sand,0.2166,1.6103,1.7412
45696,medium_fine_sand,0.2348,1.742,1.8835
46003,silt_clay,0.2022,1.0004,1.3441
46005,silt_clay,0.2025,1.0433,1.4053
46007,medium_fine_sand,0.2086,1.3634,1.6296
46009,silt_clay,0.1999,0.9906,1.331
46011,silt_clay,0.2008,1.0176,1.3693
46013,silt_clay,0.2004,1.0334,1.3922
46019,silt_clay,0.1918,0.9839,1.3249
46021,silt_clay,0.2039,1.0385,1.3979
46023,silt_clay,0.196,0.9553,1.2823
46025,silt_clay,0.2028,1.0266,1.3814
46027,silt_clay,0.196,0.9664,1.2982
46029,silt_clay,0.2022,1.0083,1.3554
46031,silt_clay,0.1968,1.0132,1.3647
46035,silt_clay,0.2028,1.0458,1.4088
46037,silt_clay,0.2003,1.0055,1.3522
46039,silt_clay,0.2032,1.0338,1.3915
46041,silt_clay,0.1894,0.944,1.2689
46043,silt_clay,0.2006,0.9878,1.3269
46045,silt_clay,0.2048,1.0406,1.4006
46047,silt_clay,0.1906,0.9664,1.3004
46049,silt_clay,0.2037,1.0271,1.3817
46051,silt_clay,0.2059,1.0494,1.4126
46053,silt_clay,0.1942,0.976,1.3127
46055,silt_clay,0.1833,1.0382,1.4063
46057,silt_clay,0.201,1.0158,1.3667
46059,silt_clay,0.1973,0.9741,1.3086
46063,silt_clay,0.2059,1.0972,1.481
46065,silt_clay,0.1912,1.0888,1.4753
46069,silt_clay,0.1958,0.9584,1.2868
46073,silt_clay,0.2008,0.9995,1.3434
46075,silt_clay,0.1819,1.0266,1.3904
46077,silt_clay,0.2011,0.9925,1.3332
46079,silt_clay,0.1987,0.9738,1.3076
46081,silt_clay,0.1878,0.9589,1.2909
46083,silt_clay,0.1961,1.1026,1.493
46085,silt_clay,0.1819,1.028,1.3923
46087,silt_clay,0.2008,0.9962,1.3388
46089,silt_clay,0.2053,1.0567,1.4233
46091,silt_clay,0.201,1.0293,1.386
46095,silt_clay,0.1862,0.935,1.2575
46097,silt_clay,0.201,0.9792,1.3144
46099,silt_clay,0.1982,0.9778,1.3135
46101,silt_clay,0.2009,1.0119,1.3611
46105,silt_clay,0.2,1.0411,1.4033
46107,silt_clay,0.1995,0.9857,1.3242
46109,silt_clay,0.204,1.0466,1.4094
46111,silt_clay,0.2031,1.0888,1.4702
46115,silt_clay,0.199,0.9968,1.3403
46117,silt_clay,0.179,1.0092,1.3667
46119,silt_clay,0.193,1.0952,1.4837
46121,medium_fine_sand,0.2074,1.3495,1.6127
46123,silt_clay,0.1959,1.0146,1.3672
46125,silt_clay,0.2013,1.0093,1.3573
46127,silt_clay,0.1967,1.1136,1.5084
46129,silt_clay,0.2018,1.0188,1.3706
46135,silt_clay,0.199,0.9742,1.308
46137,silt_clay,0.1938,0.978,1.3157
46600,silt_clay,0.1877,0.9584,1.2902
46601,silt_clay,0.192,0.9638,1.2961
46602,silt_clay,0.2028,1.0241,1.3778
46603,silt_clay,0.191,1.0847,1.4695
46606,silt_clay,0.1853,1.0713,1.4528
46607,silt_clay,0.1864,0.9671,1.3033
46610,silt_clay,0.1893,0.9442,1.2693
46611,silt_clay,0.1798,1.0354,1.4038
46612,silt_clay,0.1842,1.0706,1.4524
46613,silt_clay,0.1934,1.0223,1.3793
47001,silt_clay,0.2107,1.1814,1.3517
47003,silt_clay,0.2025,1.2981,1.4903
47005,silt_clay,0.2204,1.2079,1.3812
47007,silt_clay,0.2116,1.2033,1.3773
47011,silt_clay,0.2094,1.3671,1.5702
47013,silt_clay,0.2134,1.1935,1.3654
47015,silt_clay,0.2066,1.3345,1.5324
47017,silt_clay,0.2219,1.4124,1.6213
47019,silt_clay,0.2118,1.3019,1.4931
47021,silt_clay,0.2119,1.3439,1.5425
47023,silt_clay,0.2265,1.2854,1.4712
47025,silt_clay,0.2109,1.1643,1.3315
47027,silt_clay,0.2041,1.3316,1.5294
47031,silt_clay,0.2122,1.3619,1.5636
47033,silt_clay,0.2163,1.3228,1.5169
47035,silt_clay,0.2144,1.2593,1.4427
47037,silt_clay,0.2072,1.3282,1.5249
47039,silt_clay,0.2219,1.2198,1.3948
47041,silt_clay,0.2079,1.3317,1.5288
47043,silt_clay,0.2123,1.3565,1.5572
47045,silt_clay,0.2151,1.3305,1.5262
47047,silt_clay,0.2171,1.3589,1.5592
47051,silt_clay,0.2119,1.3709,1.5742
47053,silt_clay,0.2172,1.3445,1.5423
47055,silt_clay,0.2047,1.3133,1.5077
47057,silt_clay,0.2141,1.1971,1.3695
47059,silt_clay,0.2119,1.2216,1.3987
47061,silt_clay,0.2138,1.2461,1.4272
47063,silt_clay,0.212,1.3777,1.5823
47065,silt_clay,0.214,1.1946,1.3666
47069,silt_clay,0.2179,1.1995,1.3717
47071,silt_clay,0.222,1.2165,1.391
47075,silt_clay,0.2178,1.3464,1.5444
47077,silt_clay,0.2237,1.2639,1.4464
47079,silt_clay,0.2196,1.4145,1.6242
47081,silt_clay,0.2107,1.3477,1.5471
47083,silt_clay,0.2126,1.3493,1.5487
47085,silt_clay,0.2129,1.3565,1.5571
47087,silt_clay,0.2046,1.3172,1.5124
47089,silt_clay,0.2115,1.3755,1.5797
47091,silt_clay,0.2127,1.3427,1.541
47093,silt_clay,0.2117,1.1853,1.3561
47095,silt_clay,0.2063,1.3381,1.5367
47097,silt_clay,0.2153,1.3281,1.5234
47099,silt_clay,0.2145,1.3545,1.5545
47101,silt_clay,0.2106,1.3449,1.5438
47103,silt_clay,0.2076,1.3232,1.5189
47105,silt_clay,0.2118,1.3775,1.582
47107,silt_clay,0.2032,1.1672,1.3363
47109,silt_clay,0.2263,1.2901,1.4767
47111,silt_clay,0.2045,1.3129,1.5073
47113,silt_clay,0.2207,1.3879,1.5927
47115,silt_clay,0.2148,1.2066,1.3807
47117,silt_clay,0.2047,1.3168,1.5119
47119,silt_clay,0.205,1.3179,1.5131
47121,silt_clay,0.2104,1.1686,1.3367
47123,silt_clay,0.2117,1.1891,1.3606
47125,silt_clay,0.2124,1.3407,1.5386
47127,silt_clay,0.2048,1.3099,1.5038
47131,silt_clay,0.2156,1.3074,1.4989
47133,silt_clay,0.2038,1.1608,1.3287
47135,silt_clay,0.2115,1.3551,1.5557
47139,silt_clay,0.2108,1.2283,1.4067
47143,silt_clay,0.2128,1.2362,1.4158
47145,silt_clay,0.213,1.2076,1.3821
47147,silt_clay,0.2092,1.3294,1.5259
47149,silt_clay,0.2092,1.3376,1.5356
47153,silt_clay,0.2145,1.2432,1.4236
47157,silt_clay,0.2151,1.3116,1.504
47159,silt_clay,0.2069,1.3272,1.5238
47161,silt_clay,0.2162,1.3733,1.5763
47163,silt_clay,0.2156,1.2739,1.4595
47165,silt_clay,0.2064,1.3246,1.5207
47167,silt_clay,0.214,1.3197,1.5137
47169,silt_clay,0.2044,1.3161,1.5111
47171,silt_clay,0.2147,1.3365,1.5333
47173,silt_clay,0.2102,1.3667,1.5696
47177,silt_clay,0.2142,1.1834,1.3534
47179,silt_clay,0.2134,1.2306,1.409
47181,silt_clay,0.2116,1.3537,1.554
47183,silt_clay,0.2183,1.349,1.5474
47187,silt_clay,0.2055,1.3246,1.521
47189,silt_clay,0.2086,1.3378,1.5359
47602,silt_clay,0.212,1.1836,1.3541
47604,silt_clay,0.2086,1.1863,1.3578
47606,silt_clay,0.2158,1.3153,1.5082
47607,silt_clay,0.2017,1.1974,1.372
47608,silt_clay,0.2119,1.2132,1.3889
47609,silt_clay,0.2114,1.1682,1.336
47610,silt_clay,0.2057,1.3457,1.5456
47629,silt_clay,0.2013,1.2021,1.3777
47640,medium_fine_sand,0.1898,1.3437,1.452
47650,silt_clay,0.2,1.2409,1.4235
47701,silt_clay,0.2043,1.1687,1.3379
48001,silt_clay,0.2181,1.1653,1.5732
48003,medium_fine_sand,0.2152,1.3277,1.5841
48005,silt_clay,0.2168,1.1391,1.5363
48009,silt_clay,0.2245,1.0544,1.4118
48011,silt_clay,0.2128,1.0685,1.437
48013,silt_clay,0.2234,1.1794,1.5911
48017,medium_fine_sand,0.2218,1.3826,1.6502
48019,silt_clay,0.1957,1.1098,1.5033
48021,silt_clay,0.2203,1.1127,1.497
48023,silt_clay,0.2265,1.0979,1.4732
48025,medium_fine_sand,0.2166,1.3228,1.5777
48027,silt_clay,0.2024,1.1297,1.529
48029,silt_clay,0.2096,1.0511,1.4135
48033,silt_clay,0.2161,1.1272,1.5196
48035,silt_clay,0.2187,1.115,1.5009
48037,silt_clay,0.2139,1.0643,1.4305
48039,silt_clay,0.202,1.0207,1.3733
48041,silt_clay,0.2139,1.0973,1.4777
48045,silt_clay,0.2098,1.0641,1.4319
48047,medium_fine_sand,0.2397,1.5842,1.8941
48051,silt_clay,0.2125,1.0903,1.4683
48055,silt_clay,0.2185,1.084,1.4567
48057,silt_clay,0.219,1.14,1.5366
48059,silt_clay,0.2269,1.1202,1.5049
48061,silt_clay,0.2159,1.0707,1.4388
48065,silt_clay,0.2076,1.045,1.4056
48069,silt_clay,0.2092,1.0721,1.4437
48071,silt_clay,0.2159,1.0524,1.4127
48073,medium_fine_sand,0.2224,1.3659,1.6295
48075,silt_clay,0.2314,1.1885,1.6007
48077,silt_clay,0.2296,1.1773,1.5854
48079,medium_fine_sand,0.2216,1.3947,1.6651
48081,silt_clay,0.2206,1.1026,1.4824
48083,silt_clay,0.2183,1.0743,1.4429
48085,silt_clay,0.2057,1.1453,1.5499
48087,medium_fine_sand,0.2286,1.3744,1.6384
48089,silt_clay,0.2263,1.1875,1.6014
48093,silt_clay,0.2271,1.1584,1.5595
48095,silt_clay,0.2059,1.0018,1.3445
48097,silt_clay,0.2236,1.1408,1.5357
48099,silt_clay,0.2077,1.0099,1.3553
48101,silt_clay,0.234,1.209,1.6288
48105,silt_clay,0.1987,0.9945,1.3371
48107,silt_clay,0.2213,1.1752,1.5859
48111,medium_fine_sand,0.2334,1.4194,1.6927
48113,silt_clay,0.2119,1.032,1.3851
48115,medium_fine_sand,0.2201,1.3582,1.6205
48117,silt_clay,0.2081,1.0678,1.4379
48121,silt_clay,0.2145,1.0499,1.4096
48123,silt_clay,0.2219,1.1655,1.5718
48125,silt_clay,0.2184,1.1383,1.5344
48129,silt_clay,0.2228,1.1672,1.5738
48131,medium_fine_sand,0.2196,1.3544,1.6159
48133,silt_clay,0.2349,1.2087,1.628
48139,silt_clay,0.2084,1.1612,1.5715
48143,silt_clay,0.2278,1.1741,1.5815
48145,silt_clay,0.2109,1.0319,1.3854
48147,silt_clay,0.216,1.0391,1.3936
48149,silt_clay,0.2144,1.1122,1.4988
48151,silt_clay,0.2286,1.1555,1.5546
48153,silt_clay,0.2145,1.1219,1.5126
48155,silt_clay,0.2264,1.1177,1.5015
48157,silt_clay,0.2125,1.0451,1.4036
48161,silt_clay,0.2195,1.1364,1.5312
48163,silt_clay,0.2199,1.1337,1.5272
48165,medium_fine_sand,0.2267,1.4515,1.7338
48167,silt_clay,0.2119,1.1358,1.5336
48169,silt_clay,0.2179,1.1519,1.554
48171,silt_clay,0.2099,1.0506,1.4127
48173,medium_fine_sand,0.2222,1.3591,1.6211
48175,medium_fine_sand,0.2201,1.3308,1.5868
48177,silt_clay,0.2171,1.11,1.4945
48179,silt_clay,0.2177,1.1311,1.5245
48181,silt_clay,0.219,1.0631,1.4266
48185,silt_clay,0.2176,1.1363,1.532
48187,silt_clay,0.2115,1.042,1.3996
48189,medium_fine_sand,0.2204,1.3374,1.5948
48191,medium_fine_sand,0.2326,1.4155,1.6881
48193,silt_clay,0.2154,1.0862,1.4612
48195,silt_clay,0.2193,1.1227,1.5117
48197,silt_clay,0.2306,1.1929,1.6074
48199,silt_clay,0.2224,1.1344,1.5271
48201,silt_clay,0.2238,1.1316,1.5225
48203,silt_clay,0.2247,1.1662,1.5716
48205,medium_fine_sand,0.2329,1.4177,1.6907
48207,silt_clay,0.2242,1.1434,1.5392
48211,medium_fine_sand,0.2205,1.3412,1.5995
48213,silt_clay,0.2138,1.1467,1.5485
48215,silt_clay,0.2222,1.1543,1.5558
48217,silt_clay,0.2125,1.0517,1.413
48219,medium_fine_sand,0.2163,1.3342,1.5918
48225,silt_clay,0.2143,1.1279,1.5214
48227,medium_fine_sand,0.2199,1.3499,1.6103
48231,silt_clay,0.2098,0.9975,1.3367
48233,silt_clay,0.2227,1.1711,1.5796
48235,silt_clay,0.2051,1.1363,1.5372
48237,silt_clay,0.2306,1.1716,1.5768
48239,silt_clay,0.2232,1.1713,1.5796
48243,silt_clay,0.2081,1.0627,1.4307
48247,medium_fine_sand,0.2348,1.552,1.8556
48249,medium_fine_sand,0.2211,1.3571,1.619
48251,silt_clay,0.2148,1.0533,1.4144
48253,silt_clay,0.2263,1.1705,1.577
48255,silt_clay,0.2136,1.0962,1.4762
48259,silt_clay,0.1942,1.1024,1.4935
48263,medium_fine_sand,0.2324,1.4002,1.6693
48265,silt_clay,0.1915,1.0901,1.477
48267,silt_clay,0.2006,0.984,1.3214
48269,silt_clay,0.233,1.1631,1.5637
48271,silt_clay,0.2034,1.0187,1.3697
48275,silt_clay,0.228,1.1566,1.5565
48279,medium_fine_sand,0.2209,1.3647,1.6283
48281,silt_clay,0.2095,1.0401,1.3978
48283,silt_clay,0.2116,1.0814,1.4559
48285,silt_clay,0.2234,1.1739,1.5832
48287,silt_clay,0.2209,1.1472,1.546
48289,silt_clay,0.2179,1.1406,1.538
48291,silt_clay,0.2237,1.1281,1.5175
48293,silt_clay,0.2174,1.1051,1.4873
48295,silt_clay,0.2213,1.1573,1.5604
48297,silt_clay,0.2065,1.0507,1.4142
48299,silt_clay,0.2194,1.1528,1.5548
48303,silt_clay,0.2175,1.1564,1.5608
48305,medium_fine_sand,0.2176,1.3431,1.6025
48307,silt_clay,0.2121,1.0513,1.4127
48309,silt_clay,0.2104,1.0263,1.3776
48311,silt_clay,0.2122,1.0909,1.4693
48313,silt_clay,0.2168,1.1283,1.5208
48317,medium_fine_sand,0.2209,1.381,1.6483
48319,medium_fine_sand,0.2164,1.3158,1.5692
48321,silt_clay,0.2051,1.0181,1.3682
48323,silt_clay,0.2109,1.0487,1.4095
48325,silt_clay,0.2131,1.0928,1.4717
48327,silt_clay,0.2053,1.008,1.3536
48329,medium_fine_sand,0.2207,1.3942,1.6647
48331,silt_clay,0.2106,1.0404,1.3977
48335,silt_clay,0.2258,1.1158,1.4991
48337,silt_clay,0.229,1.1906,1.6046
48339,medium_fine_sand,0.2265,1.3521,1.6116
48341,silt_clay,0.2243,1.182,1.5945
48345,silt_clay,0.2234,1.182,1.5947
48347,silt_clay,0.2201,1.1696,1.5785
48349,silt_clay,0.2126,1.049,1.4092
48353,silt_clay,0.2176,1.0905,1.4664
48355,silt_clay,0.2126,1.1282,1.5224
48357,silt_clay,0.2103,1.0402,1.3975
48359,silt_clay,0.2112,1.0552,1.4186
48363,silt_clay,0.228,1.1668,1.5711
48365,silt_clay,0.226,1.1641,1.5681
48367,medium_fine_sand,0.2301,1.3681,1.6304
48369,silt_clay,0.212,1.1053,1.4899
48371,silt_clay,0.2044,0.9975,1.339
48375,silt_clay,0.212,1.0554,1.4186
48377,silt_clay,0.2139,1.1273,1.5206
48381,silt_clay,0.2115,1.0802,1.4543
48387,silt_clay,0.2098,1.0514,1.4138
48389,silt_clay,0.2042,1.0143,1.3631
48391,silt_clay,0.2175,1.1423,1.5405
48393,silt_clay,0.2171,1.1096,1.4938
48395,silt_clay,0.2161,1.1244,1.5156
48399,silt_clay,0.2199,1.1058,1.4873
48401,silt_clay,0.2218,1.1688,1.5766
48411,silt_clay,0.2186,1.0956,1.4733
48413,silt_clay,0.1913,1.0849,1.4696
48415,silt_clay,0.2287,1.1383,1.5299
48417,silt_clay,0.2239,1.0689,1.4328
48419,silt_clay,0.2237,1.1723,1.5807
48421,silt_clay,0.2236,1.165,1.5703
48423,medium_fine_sand,0.2224,1.3776,1.6438
48427,silt_clay,0.2191,1.1037,1.4846
48429,silt_clay,0.2283,1.1195,1.5033
48431,silt_clay,0.2051,0.9828,1.3177
48433,silt_clay,0.2288,1.1803,1.59
48435,silt_clay,0.1899,1.0697,1.4486
48437,silt_clay,0.2052,1.0131,1.361
48439,silt_clay,0.2204,1.1116,1.4953
48441,silt_clay,0.2216,1.0758,1.4437
48443,silt_clay,0.201,0.9928,1.3338
48445,medium_fine_sand,0.22,1.3826,1.6506
48447,silt_clay,0.2233,1.078,1.4461
48451,silt_clay,0.2066,0.9976,1.3382
48453,silt_clay,0.2063,0.996,1.336
48455,silt_clay,0.2133,1.1157,1.5043
48457,silt_clay,0.2187,1.16,1.5653
48463,silt_clay,0.2059,1.0291,1.3836
48465,silt_clay,0.2056,1.0052,1.3495
48467,silt_clay,0.2184,1.1259,1.5167
48469,silt_clay,0.216,1.138,1.5351
48471,silt_clay,0.213,1.1114,1.4982
48475,medium_fine_sand,0.2098,1.297,1.5475
48477,silt_clay,0.2119,1.0753,1.4471
48479,silt_clay,0.218,1.1389,1.5355
48481,silt_clay,0.2248,1.1378,1.5309
48483,medium_fine_sand,0.2313,1.4046,1.6751
48485,silt_clay,0.2244,1.0856,1.4564
48487,silt_clay,0.2286,1.1908,1.6051
48489,medium_fine_sand,0.2315,1.4635,1.7474
48491,silt_clay,0.2031,1.1372,1.5394
48493,silt_clay,0.2219,1.156,1.5583
48497,silt_clay,0.2272,1.1547,1.5541
48499,medium_fine_sand,0.2209,1.3621,1.6251
48501,medium_fine_sand,0.2246,1.4245,1.701
48503,silt_clay,0.2321,1.1583,1.5572
48505,silt_clay,0.2193,1.1487,1.5489
48600,silt_clay,0.2238,1.1539,1.5544
48601,silt_clay,0.2045,1.0255,1.3791
48602,silt_clay,0.219,1.0907,1.4661
48603,silt_clay,0.2178,1.1262,1.5174
48604,silt_clay,0.1949,1.1052,1.4972
48605,silt_clay,0.2109,1.0706,1.4409
48606,silt_clay,0.21,1.115,1.5047
48607,silt_clay,0.1955,0.9763,1.3125
48608,medium_fine_sand,0.2254,1.3807,1.6469
48609,medium_fine_sand,0.2302,1.3671,1.6292
48610,silt_clay,0.2174,1.0699,1.4369
48611,silt_clay,0.2169,1.1463,1.5466
48612,silt_clay,0.2076,1.0222,1.3729
48613,medium_fine_sand,0.2271,1.5313,1.8319
48614,silt_clay,0.2101,1.01,1.3544
48615,medium_fine_sand,0.2167,1.3406,1.5997
48616,medium_fine_sand,0.2279,1.3583,1.6188
48617,silt_clay,0.2238,1.1753,1.5851
48618,silt_clay,0.2093,1.0451,1.405
48619,silt_clay,0.217,1.1448,1.5443
48620,medium_fine_sand,0.2177,1.333,1.5901
48621,silt_clay,0.2094,1.1062,1.4924
48622,silt_clay,0.2069,1.0693,1.4406
