Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/08  17:00:00,226.456228726,31.5723700947,0.0,0.0,62.886420148,41.4019203762,334.318794967,322.646068094,10.5075,1.16522687329
 02/08  18:00:00,236.609755295,31.5723700947,0.0,0.0,62.886420148,41.4019203762,352.768216012,341.095594272,10.5075,1.16512174018
 02/08  19:00:00,239.537701779,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,373.527070195,363.021947419,9.34,1.16512277628
 02/08  20:00:00,223.243087538,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,382.596200159,372.091256178,9.34,1.1649439807
 02/08  21:00:00,198.274793579,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,390.37305669,381.035733524,8.1725,1.16482316645
 02/08  22:00:00,141.565412149,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,372.692015822,366.857280161,4.67,1.16473566122
 02/08  23:00:00,78.5953565378,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/08  24:00:00,129.179991465,14.2531225712,0.0,0.0,3.49369000822,9.08398230582,45.3022603304,41.8029051407,2.335,1.16435518965
 02/09  01:00:00,102.648131212,19.1715270489,0.0,0.0,3.49369000822,9.08398230582,56.8357592439,54.4807592439,2.335,0.02
 02/09  02:00:00,92.6183735017,15.4365906455,0.0,0.0,3.49369000822,9.08398230582,50.7890584827,48.4340584827,2.335,0.02
 02/09  03:00:00,95.0770860533,18.1889504749,0.0,0.0,3.49369000822,9.08398230582,79.7081619719,77.3531619719,2.335,0.02
 02/09  04:00:00,96.9688193071,19.8799607451,0.0,0.0,3.49369000822,9.08398230582,87.1487176251,83.6494293524,2.335,1.16428827274
 02/09  05:00:00,99.1123527615,15.4365906455,0.0,0.0,3.49369000822,9.08398230582,69.6576711706,67.3026711706,2.335,0.02
 02/09  06:00:00,101.99528218,19.0848780707,0.0,0.0,3.49369000822,9.08398230582,102.608844879,100.253844879,2.335,0.02
 02/09  07:00:00,140.601152731,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,550.040608593,544.206359305,4.67,1.16424928726
 02/09  08:00:00,135.848696316,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,494.712036472,490.022036472,4.67,0.02
 02/09  09:00:00,212.205042191,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,413.755472401,404.418323472,8.1725,1.16464892853
 02/09  10:00:00,236.378352047,31.5723700947,0.0,0.0,62.886420148,41.4019203762,319.157712599,307.485393763,10.5075,1.16481883599
 02/09  11:00:00,226.629642605,31.5723700947,0.0,0.0,62.886420148,41.4019203762,283.965298561,272.292802513,10.5075,1.16499604825
 02/09  12:00:00,257.545748201,31.5723700947,0.0,0.0,62.886420148,41.4019203762,267.083469215,255.410393332,10.5075,1.16557588354
 02/09  13:00:00,237.596944549,31.5723700947,0.0,0.0,62.886420148,41.4019203762,242.284235795,229.465845774,10.5075,2.31089002131
 02/09  14:00:00,234.718157157,31.5723700947,0.0,0.0,62.886420148,41.4019203762,209.4807047,197.80766407,10.5075,1.1655406295
 02/09  15:00:00,231.067930455,31.5723700947,0.0,0.0,62.886420148,41.4019203762,198.091122495,186.418331518,10.5075,1.16529097761
 02/09  16:00:00,227.910522197,31.5723700947,0.0,0.0,62.886420148,41.4019203762,184.914039703,173.241451384,10.5075,1.16508831939
 02/09  17:00:00,227.44418457,31.5723700947,0.0,0.0,62.886420148,41.4019203762,204.947744019,192.129930459,10.5075,2.31031355946
 02/09  18:00:00,237.273458205,31.5723700947,0.0,0.0,62.886420148,41.4019203762,230.915814453,219.243057052,10.5075,1.1652574001
 02/09  19:00:00,239.957470002,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,240.843523039,230.33831035,9.34,1.16521268903
 02/09  20:00:00,223.912457771,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,238.588472992,228.08351281,9.34,1.16496018211
 02/09  21:00:00,199.043191375,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,237.301594706,227.964264392,8.1725,1.16483031425
 02/09  22:00:00,142.778634689,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,182.939661572,178.249661572,4.67,0.02
 02/09  23:00:00,80.8303073861,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49946961169,0.0,2.335,1.16446961169
 02/09  24:00:00,116.50511724,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/10  01:00:00,86.3034917737,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/10  02:00:00,79.0785919286,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992817766,0.0,2.335,1.1642817766
 02/10  03:00:00,78.7678536888,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/10  04:00:00,78.6180319123,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/10  05:00:00,110.011347333,9.25594510817,0.0,0.0,3.49369000822,9.08398230582,12.0147110369,8.51543108659,2.335,1.16427995033
 02/10  06:00:00,109.987520415,9.25594510817,0.0,0.0,3.49369000822,9.08398230582,11.5630813008,9.20808130082,2.335,0.02
 02/10  07:00:00,157.595603621,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,344.604400174,339.914400174,4.67,0.02
 02/10  08:00:00,145.359188745,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,330.072800653,324.238347032,4.67,1.16445362154
 02/10  09:00:00,212.600681859,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,285.431928981,277.239428981,8.1725,0.02
 02/10  10:00:00,237.488026662,31.5723700947,0.0,0.0,62.886420148,41.4019203762,228.589785873,216.917339887,10.5075,1.16494598536
 02/10  11:00:00,228.404075808,31.5723700947,0.0,0.0,62.886420148,41.4019203762,196.093598736,184.421060174,10.5075,1.16503856127
 02/10  12:00:00,259.063952188,31.5723700947,0.0,0.0,62.886420148,41.4019203762,172.698992436,159.880532848,10.5075,2.31095958759
 02/10  13:00:00,239.299767955,31.5723700947,0.0,0.0,62.886420148,41.4019203762,166.643357064,154.970181724,10.5075,1.16567533969
 02/10  14:00:00,236.109472691,31.5723700947,0.0,0.0,62.886420148,41.4019203762,162.056016912,149.237645825,10.5075,2.31087108679
 02/10  15:00:00,232.438569452,31.5723700947,0.0,0.0,62.886420148,41.4019203762,154.80446441,143.131792465,10.5075,1.16517194448
 02/10  16:00:00,228.946897353,31.5723700947,0.0,0.0,62.886420148,41.4019203762,155.219992606,143.547287222,10.5075,1.1652053837
 02/10  17:00:00,228.455944657,31.5723700947,0.0,0.0,62.886420148,41.4019203762,173.334608777,161.662022051,10.5075,1.16508672667
 02/10  18:00:00,237.978084302,31.5723700947,0.0,0.0,62.886420148,41.4019203762,199.608392847,187.935647394,10.5075,1.16524545266
 02/10  19:00:00,240.268004166,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,216.607375323,206.10224869,9.34,1.16512663245
 02/10  20:00:00,217.629990671,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,226.113779071,215.60891931,9.34,1.16485976113
 02/10  21:00:00,192.946957861,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,238.336127959,228.998680119,8.1725,1.1649478408
 02/10  22:00:00,137.275909228,31.5723700947,0.0,0.0,13.9747600329,18.6919646116,211.779080418,205.944377077,4.67,1.16470334161
 02/10  23:00:00,79.8280495127,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 02/10  24:00:00,115.398405542,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49934657748,0.0,2.335,1.16434657748
 02/11  01:00:00,82.3362612169,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 02/11  02:00:00,80.176765353,4.62797255408,0.0,0.0,3.49369000822,6.81298672936,9.80676256022,6.89110959433,1.75125,1.16440296589
 02/11  03:00:00,89.5224891925,13.8839176623,0.0,0.0,3.49369000822,6.81298672936,23.6397956505,21.8685456505,1.75125,0.02
 02/11  04:00:00,84.8327891518,9.25594510817,0.0,0.0,3.49369000822,6.81298672936,19.3326396027,17.5613896027,1.75125,0.02
 02/11  05:00:00,95.8654214682,13.8839176623,0.0,0.0,3.49369000822,6.81298672936,33.4888597878,30.5732690159,1.75125,1.16434077192
 02/11  06:00:00,95.7568220407,14.1146707303,0.0013617135319,0.0,3.49369000822,6.81298672936,34.5719242305,32.8006742305,1.75125,0.02
 02/11  07:00:00,126.744275164,31.5723700947,0.0,0.0,6.98738001645,14.1499734587,428.231859282,424.709359282,3.5025,0.02
 02/11  08:00:00,122.181363005,31.5723700947,0.0,0.0,6.98738001645,14.1499734587,390.422896648,385.755754127,3.5025,1.16464252105
 02/11  09:00:00,185.050574308,31.5723700947,0.0,0.0,20.9621400493,23.2339557645,333.552105817,326.549869399,5.8375,1.1647364178
 02/11  10:00:00,202.62359903,31.5723700947,0.0,0.0,41.9242800987,36.8599292233,260.56720134,251.20720134,9.34,0.02
 02/11  11:00:00,228.319951147,31.5723700947,0.0,0.0,62.886420148,41.4019203762,210.200551141,198.527924936,10.5075,1.16512620472
 02/11  12:00:00,259.402637702,31.5723700947,0.0,0.0,62.886420148,41.4019203762,170.018464065,157.200035678,10.5075,2.31092838728
 02/11  13:00:00,240.467593103,31.5723700947,0.0,0.0,62.886420148,41.4019203762,154.74174462,143.068646932,10.5075,1.16559768797
 02/11  14:00:00,237.780063046,31.5723700947,0.0,0.0,62.886420148,41.4019203762,162.465651507,149.647077493,10.5075,2.31107401367
 02/11  15:00:00,232.943662837,31.5723700947,0.0,0.0,62.886420148,41.4019203762,181.670787022,169.997920962,10.5075,1.16536606052
 02/11  16:00:00,228.642233754,31.5723700947,0.0,0.0,62.886420148,41.4019203762,197.433317666,185.7605785,10.5075,1.16523916583
 02/11  17:00:00,229.630166426,31.5723700947,0.0,0.0,62.886420148,41.4019203762,213.864131387,202.191528029,10.5075,1.16510335865
 02/11  18:00:00,239.196478519,31.5723700947,0.0,0.0,62.886420148,41.4019203762,238.631053143,226.958331204,10.5075,1.16522193879
 02/11  19:00:00,226.49814104,31.5723700947,0.0,0.0,34.9369000822,32.3179380704,267.667832784,258.330164442,8.1725,1.16516834194
 02/11  20:00:00,180.66093281,31.5723700947,0.0,0.0,20.9621400493,23.2339557645,284.381301331,277.378720421,5.8375,1.16508091014
 02/11  21:00:00,170.469825255,31.5723700947,0.0,0.0,20.9621400493,23.2339557645,298.792294593,291.789902936,5.8375,1.16489165733
 02/11  22:00:00,127.667660977,31.5723700947,0.0,0.0,6.98738001645,14.1499734587,277.509881964,272.842725764,3.5025,1.16465620028
 02/11  23:00:00,77.1317465299,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 02/11  24:00:00,112.928441769,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91567931812,0.0,1.75125,1.16442931812
 02/12  01:00:00,86.1066036497,4.62797255408,0.0,0.0,3.49369000822,6.81298672936,9.69478888038,7.92353888038,1.75125,0.02
 02/12  02:00:00,89.3490654163,13.8839176623,0.0,0.0,3.49369000822,6.81298672936,25.4285130227,23.6572630227,1.75125,0.02
 02/12  03:00:00,84.6291871774,9.25594510817,0.0,0.0,3.49369000822,6.81298672936,22.5893324692,19.6737172993,1.75125,1.16436516994
 02/12  04:00:00,89.4719691929,14.3454237984,0.0,0.0,3.49369000822,6.81298672936,39.6697918934,37.8985418934,1.75125,0.02
 02/12  05:00:00,101.873732338,20.0645631996,0.0,0.0,3.49369000822,6.81298672936,49.9748636401,47.0593034932,1.75125,1.16431014697
 02/12  06:00:00,96.6003651059,15.251988191,0.0,0.0,3.49369000822,6.81298672936,40.1115433572,38.3402933572,1.75125,0.02
 02/12  07:00:00,126.335127546,31.5723700947,0.0,0.0,6.98738001645,14.1499734587,529.606936198,526.084436198,3.5025,0.02
 02/12  08:00:00,121.801297566,31.5723700947,0.0,0.0,6.98738001645,14.1499734587,491.130544996,486.463628947,3.5025,1.16441604917
 02/12  09:00:00,157.330355427,31.5723700947,0.0,0.0,6.98738001645,14.1499734587,412.084238904,408.561738904,3.5025,0.02
 02/12  10:00:00,129.758308967,31.5723700947,0.0,0.0,6.98738001645,14.1499734587,370.748027275,366.081078642,3.5025,1.16444863289
