Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,154.197754638,31.20299629,29.9533689684,0.0579575609119,34.4311606118,33.1021868926,213.360618165,63.6955852034,3.33212,146.332912962
 01/01  02:00:00,144.383761734,31.21806471,19.9239168308,0.222820452499,34.4311606118,33.1021868926,171.193608914,59.1799397896,3.33212,108.681549124
 01/01  03:00:00,123.824501119,31.21806471,16.6408847502,0.420495124933,19.466279405,30.610668775,175.390218733,56.9704766597,3.33212,115.087622073
 01/01  04:00:00,122.726283632,31.21806471,15.2997121896,0.671523962528,19.466279405,30.610668775,167.801541594,55.7786552008,3.33212,108.690766393
 01/01  05:00:00,131.57285887,31.21806471,17.3334103089,0.91009703124,19.466279405,30.610668775,204.374391928,54.9632232862,3.33212,146.079048642
 01/01  06:00:00,147.224740014,31.21806471,20.5480619842,1.10084182192,19.466279405,30.610668775,249.333535974,53.8843070133,8.3303,187.118928961
 01/01  07:00:00,229.537678268,31.21806471,31.3327004775,1.07056141476,42.6918050922,54.3732441037,326.393825243,51.5489328564,16.6606,258.184292387
 01/01  08:00:00,303.838313787,36.5548493882,57.3966764737,0.0,49.3960418185,88.5934452969,770.673423884,307.028567414,24.9909,438.65395647
 01/01  09:00:00,360.046195288,36.5653972821,87.4444791541,0.0,57.6566862989,112.030105488,978.26995868,322.301497472,33.3212,622.647261209
 01/01  10:00:00,301.870644583,36.680908439,85.3590406904,0.0,50.9524495726,81.1684271793,783.533877553,271.86437842,66.8089,444.860599132
 01/01  11:00:00,249.918645435,37.0586410611,77.9820931133,0.115970367024,42.6918050922,68.9656133826,652.48514181,232.451705695,83.4695,336.563936115
 01/01  12:00:00,246.414404781,37.3890184027,78.4451308437,0.0,38.286128036,68.9656133826,530.151219184,178.472504258,83.4695,268.209214925
 01/01  13:00:00,238.05337029,37.4405354465,71.6378756014,0.0,38.286128036,68.9656133826,414.435996659,134.626191592,83.4695,196.340305067
 01/01  14:00:00,220.534067606,37.4809091734,73.0565953955,0.0,31.5818913096,56.727595265,432.981642295,163.250113589,75.1392,194.592328706
 01/01  15:00:00,215.914277741,37.5167229758,68.4096246467,0.0,31.5818913096,56.727595265,428.41965849,171.19725123,66.8089,190.41350726
 01/01  16:00:00,210.587283069,37.5490688615,62.8311599701,0.0,31.5818913096,56.727595265,478.899466476,212.037836542,75.1392,191.722429934
 01/01  17:00:00,234.514409525,36.9903595179,48.7540469778,0.0,31.5818913096,61.661095265,513.200224112,271.132568588,91.7998,150.267855524
 01/01  18:00:00,269.651265293,36.5427946522,48.2015265578,0.0,31.5818913096,70.9729253606,496.244804852,258.505714492,49.9818,187.75729036
 01/01  19:00:00,338.972399182,36.5427946522,55.774595388,0.0,80.3315023541,83.7685254822,559.559006051,284.142384387,49.9818,225.434821664
 01/01  20:00:00,353.581682607,36.5427946522,66.4413597578,0.0,102.000620287,77.6748002752,628.018945625,300.739090674,33.3212,293.958654952
 01/01  21:00:00,381.800501583,36.5427946522,74.1393737299,0.0,108.704857014,91.4735406516,630.549717893,304.396415951,33.3212,292.832101942
 01/01  22:00:00,354.145306036,36.5427946522,74.656978318,0.0,95.2963835608,89.1510273009,628.094967729,304.654736077,24.9909,298.449331652
 01/01  23:00:00,298.826211154,36.5503288622,72.3518523282,0.144641649115,80.3315023541,63.3799339444,760.071087396,312.284850464,16.6606,431.125636931
 01/01  24:00:00,211.581328245,36.5691643871,49.3305656052,0.264828667793,42.6918050922,48.4199368926,582.873383992,319.168970204,8.3303,255.374113788
 01/02  01:00:00,147.33585989,31.17285945,34.6075033144,0.0,25.5240853573,30.610668775,210.156731001,60.7126286535,3.33212,146.111982348
 01/02  02:00:00,132.000938101,31.17285945,26.59891144,0.0,19.418418834,29.3649097162,162.255640384,50.3849743441,3.33212,108.53854604
 01/02  03:00:00,120.820032957,31.17285945,23.3240362441,0.0,12.7620426787,28.1191506574,161.374603134,45.2855463294,3.33212,112.756936804
 01/02  04:00:00,118.286685517,31.17285945,20.8011360544,0.0,12.7620426787,28.1191506574,157.231864055,43.1766865753,3.33212,110.72305748
 01/02  05:00:00,126.474680517,31.17285945,22.4104102908,0.0,12.7620426787,28.1191506574,192.251382229,42.7887161522,3.33212,146.130546077
 01/02  06:00:00,163.415846874,31.17285945,31.728293976,0.0,25.5240853573,30.610668775,306.472266383,42.1577669088,8.3303,255.984199475
 01/02  07:00:00,290.439772859,31.17285945,60.9444197287,0.0,51.0481707146,78.1489452969,492.52441939,39.6021336686,16.6606,436.261685721
 01/02  08:00:00,369.342337797,36.5691035822,86.4546118954,0.222330983955,64.3609230253,109.708623606,832.495500951,229.175006851,24.9909,578.3295941
 01/02  09:00:00,301.46357627,36.5578630722,66.9242150009,0.146117252838,51.0481707146,80.7689615957,730.031336615,249.487533834,33.3212,447.22260278
 01/02  10:00:00,274.587167105,37.0150158307,68.0165186348,0.0,51.0481707146,71.0224615957,626.103904283,218.651529088,66.8089,340.643475195
 01/02  11:00:00,230.141280848,37.331074024,73.1530034899,0.0,32.1804615127,65.7244621605,459.004647817,114.779449713,83.4695,260.755698104
 01/02  12:00:00,227.728819442,37.4016005725,70.6544101408,0.0,32.1804615127,65.7244621605,339.038050875,58.7985011639,83.4695,196.770049711
 01/02  13:00:00,229.525787922,37.4522391823,73.2496014088,0.0,32.1804615127,65.7244621605,326.228803083,46.4105377056,83.4695,196.348765377
 01/02  14:00:00,214.710240209,37.4927004701,68.137222983,0.0,32.1804615127,55.9779621605,323.548698148,52.3355747026,75.1392,196.073923445
 01/02  15:00:00,217.358560503,37.5290008866,70.7486862839,0.0,32.1804615127,55.9779621605,310.966456952,54.8626058978,66.8089,189.294951054
 01/02  16:00:00,212.098012368,37.5610986152,65.461742612,0.0,32.1804615127,55.9779621605,338.808222961,68.4764269754,75.1392,195.192595986
 01/02  17:00:00,238.823323969,37.1947762789,54.7886968787,0.0,32.1804615127,60.9114621605,358.086464338,119.736594601,91.7998,146.550069737
 01/02  18:00:00,287.253234991,36.5427946522,60.168720279,0.0,32.1804615127,77.5397301883,457.229131895,182.524091457,49.9818,224.723240438
 01/02  19:00:00,357.31658322,36.5427946522,75.1542851425,0.0,77.122965704,86.2600435998,767.810682086,310.556417845,49.9818,407.272464241
 01/02  20:00:00,362.814678186,36.5427946522,72.5512760966,0.0,102.647051061,80.1663183927,563.121202081,234.512359163,33.3212,295.287642918
 01/02  21:00:00,393.05981262,36.5427946522,77.4698003649,0.0,115.40909374,92.7192997104,550.349103371,218.099372472,33.3212,298.928530899
 01/02  22:00:00,382.941766777,36.5427946522,90.9304361345,0.0,102.647051061,94.1340635361,686.437177085,224.378923524,24.9909,437.067353561
 01/02  23:00:00,298.888030082,36.5427946522,73.4287939922,0.0,77.122965704,65.871452062,569.8641406,222.629140692,16.6606,330.574399908
 01/02  24:00:00,208.346870151,36.5427946522,50.9253945288,0.0,38.286128036,48.4199368926,420.398843101,225.179069257,8.3303,186.889473844
 01/03  01:00:00,153.95999841,31.17285945,41.1686057354,0.0,25.5240853573,30.610668775,194.576789767,45.0765053953,3.33212,146.168164372
 01/03  02:00:00,139.832002462,31.17285945,34.3723321627,0.0,19.418418834,29.3649097162,148.752739266,36.8538148425,3.33212,108.566804424
 01/03  03:00:00,128.27356526,31.17285945,30.7201830278,0.0,12.7620426787,28.1191506574,144.501321502,32.614343105,3.33212,108.554858397
 01/03  04:00:00,125.829378807,31.17285945,28.2884168417,0.0,12.7620426787,28.1191506574,149.152046306,30.85123577,3.33212,114.968690536
 01/03  05:00:00,133.826629817,31.17285945,29.0798744525,0.0,12.7620426787,28.1191506574,180.167179023,30.6529633658,3.33212,146.182095658
 01/03  06:00:00,170.173175968,31.17285945,37.7850912073,0.0,25.5240853573,30.610668775,295.150331534,30.685485669,8.3303,256.134545865
 01/03  07:00:00,299.357426168,33.4103324509,66.8883032104,0.0,51.0481707146,78.1489452969,483.70073787,29.2100831001,16.6606,437.83005477
 01/03  08:00:00,374.316676043,36.5427946522,90.7848076902,0.0,64.3609230253,109.708623606,795.691618078,191.517716657,24.9909,579.183001421
 01/03  09:00:00,305.979268372,36.5427946522,71.0527893454,0.0,51.0481707146,80.7689615957,669.71602075,188.07164269,33.3212,448.32317806
 01/03  10:00:00,274.319470507,37.2089113106,68.8297441391,0.0,51.0481707146,71.0224615957,509.949264436,102.136570534,66.8089,341.003793902
 01/03  11:00:00,229.288524934,37.3457007115,72.7186455068,0.0,32.1804615127,65.7244621605,436.331089621,89.5332769472,83.4695,263.328312674
 01/03  12:00:00,241.940369562,37.414218639,84.6953826788,0.0,32.1804615127,65.7244621605,371.035254538,89.238788846,83.4695,198.326965692
 01/03  13:00:00,244.911127247,37.4665730443,88.3047879915,0.0,32.1804615127,65.7244621605,385.456212124,110.159757916,83.4695,191.826954208
 01/03  14:00:00,233.682712446,37.5070387655,86.6077360048,0.0,32.1804615127,55.9779621605,421.710643463,150.42646947,75.1392,196.144973993
 01/03  15:00:00,225.637359858,37.5425359939,78.0857109243,0.0,32.1804615127,55.9779621605,486.661146059,224.03415163,66.8089,195.818094429
 01/03  16:00:00,211.113984438,37.4482914347,62.7278829874,0.0,32.1804615127,55.9779621605,531.776370064,267.82646731,75.1392,188.810702754
 01/03  17:00:00,231.293881835,36.7876058965,48.6392558634,0.0,32.1804615127,60.9114621605,475.585211826,230.515198336,91.7998,153.27021349
 01/03  18:00:00,282.414681384,36.5427946522,53.7050349137,0.0,32.1804615127,77.5397301883,538.630621423,265.558371633,49.9818,223.09044979
 01/03  19:00:00,353.257641691,36.5427946522,70.5132196811,0.0,77.122965704,86.2600435998,746.695159007,296.017967059,49.9818,400.695391948
 01/03  20:00:00,359.026049329,36.5427946522,69.1270638751,0.0,102.647051061,80.1663183927,633.707239198,296.868708425,33.3212,303.517330772
 01/03  21:00:00,389.043737282,36.5427946522,73.7665124537,0.0,115.40909374,92.7192997104,640.246991244,312.548939665,33.3212,294.37685158
 01/03  22:00:00,377.035778289,36.5427946522,85.2209511408,0.0,102.647051061,94.1340635361,796.455135055,330.609802751,24.9909,440.854432304
 01/03  23:00:00,290.527286329,36.5427946522,64.9180012033,0.0,77.122965704,65.871452062,705.84533696,356.092046238,16.6606,333.092690722
 01/03  24:00:00,198.268001416,36.5427946522,40.6542435415,0.0,38.286128036,48.4199368926,578.417858197,390.066445518,8.3303,180.021112679
 01/04  01:00:00,143.306431713,31.17285945,30.5966788473,0.0,25.5240853573,30.610668775,228.311022927,72.6554625251,3.33212,152.323440402
 01/04  02:00:00,127.841880933,31.17285945,22.4495837506,0.0,19.418418834,29.3649097162,174.467872461,62.0255197596,3.33212,109.110232701
 01/04  03:00:00,114.889806672,31.17285945,17.4065981422,0.0,12.7620426787,28.1191506574,170.024514411,58.103716623,3.33212,108.588677788
 01/04  04:00:00,112.389184665,31.17285945,14.9184950062,0.0,12.7620426787,28.1191506574,173.86285933,56.6251927339,3.33212,113.905546596
 01/04  05:00:00,120.53282112,31.17285945,16.4847570857,0.0,12.7620426787,28.1191506574,206.415098355,55.7530385832,3.33212,147.329939772
 01/04  06:00:00,157.143985859,31.17285945,25.4762087,0.0,25.5240853573,30.610668775,319.080638407,54.8904613577,8.3303,255.85987705
 01/04  07:00:00,284.591127609,31.17285945,55.1012162754,0.0,51.0481707146,78.1489452969,505.361861195,51.3604320449,16.6606,437.34082915
 01/04  08:00:00,364.073040429,36.5653972821,81.0448016056,0.232226963401,64.3609230253,109.708623606,922.685311508,317.618660151,24.9909,580.075751358
 01/04  09:00:00,296.289217565,36.5503288622,61.8089437955,0.00837733425121,51.0481707146,80.7689615957,815.466019249,332.775183047,33.3212,449.369636202
 01/04  10:00:00,261.549887094,36.7548194891,55.1790591426,0.0,51.0481707146,71.0224615957,689.067333006,279.730385309,66.8089,342.528047697
 01/04  11:00:00,200.537062768,37.249721258,42.7977377299,0.0,32.1804615127,65.7244621605,561.885011815,214.105981543,83.4695,264.309530272
 01/04  12:00:00,194.561858604,37.4003108305,36.8226649096,0.0,32.1804615127,65.7244621605,446.498413082,163.243962113,83.4695,199.784950969
 01/04  13:00:00,193.354688827,37.4464066196,36.8601681909,0.0458390209039,32.1804615127,65.7244621605,374.820896868,98.2269590573,83.4695,193.12443781
 01/04  14:00:00,185.279197312,37.4778317294,38.785967026,0.0,32.1804615127,55.9779621605,329.316746447,61.3255819841,75.1392,192.851964463
 01/04  15:00:00,187.330753896,37.5133428224,40.8408636601,0.0,32.1804615127,55.9779621605,316.833011674,54.1287739001,66.8089,195.895337774
 01/04  16:00:00,187.399554913,37.5462504736,40.8949596701,0.0,32.1804615127,55.9779621605,320.983880438,56.9572725832,75.1392,188.887407855
 01/04  17:00:00,220.804030588,37.1809812349,39.720442981,0.0,32.1804615127,60.9114621605,340.342611673,95.2213118667,91.7998,153.321499806
 01/04  18:00:00,277.195151081,36.5427946522,50.3755452233,0.0,32.1804615127,77.5397301883,408.23145611,133.277196782,49.9818,224.972459329
 01/04  19:00:00,348.927751727,36.5427946522,67.9987688858,0.0,77.122965704,86.2600435998,610.894765871,156.436479894,49.9818,404.476485977
 01/04  20:00:00,356.43233705,36.5427946522,67.9475913962,0.0,102.647051061,80.1663183927,467.265627266,135.045489492,33.3212,298.898937774
 01/04  21:00:00,388.407136101,36.5427946522,74.5665528965,0.0,115.40909374,92.7192997104,470.96256296,138.042225542,33.3212,299.599137418
 01/04  22:00:00,378.264715477,36.5427946522,87.8709843189,0.0,102.647051061,94.1340635361,625.813134306,161.489780565,24.9909,439.332453741
 01/04  23:00:00,293.760145827,36.5427946522,69.7848828513,0.0,77.122965704,65.871452062,524.77465076,178.190955713,16.6606,329.923095047
 01/04  24:00:00,205.900508273,36.5427946522,50.3640151716,0.0,38.286128036,48.4199368926,284.929271294,89.5756469691,8.3303,187.023324325
 01/05  01:00:00,154.392599979,31.17285945,41.7655220734,0.0,25.5240853573,30.610668775,210.006047,60.4163723802,3.33212,146.25755462
 01/05  02:00:00,142.769702753,31.17285945,37.495110253,0.0,19.418418834,29.3649097162,158.927427454,43.7369824055,3.33212,111.858325048
 01/05  03:00:00,135.00311676,31.17285945,37.6874707987,0.0,12.7620426787,28.1191506574,138.905740216,23.8148502378,3.33212,111.758769978
 01/05  04:00:00,133.673183047,31.17285945,36.3363907101,0.0,12.7620426787,28.1191506574,139.767083682,27.8232051775,3.33212,108.611758504
 01/05  05:00:00,141.748097322,31.17285945,37.8138115246,0.0,12.7620426787,28.1191506574,179.051926321,29.1025706067,3.33212,146.617235715
 01/05  06:00:00,178.487189573,31.17285945,46.9414447443,0.0,25.5240853573,30.610668775,290.818486497,26.4618078267,8.3303,256.026378671
 01/05  07:00:00,305.334561869,34.5290689513,72.6561947944,0.0,51.0481707146,78.1489452969,489.62625584,32.0191055856,16.6606,440.946550254
 01/05  08:00:00,374.698694911,36.5439869688,94.0070399824,0.0,64.3609230253,109.708623606,663.298173405,50.5338577164,24.9909,587.773415688
 01/05  09:00:00,321.996078788,36.5443856131,89.5273998281,0.0,51.0481707146,80.7689615957,519.789511153,38.3077969186,33.3212,448.160514234
 01/05  10:00:00,299.521437868,37.2122564445,94.5445091595,0.0,51.0481707146,71.0224615957,430.355115545,26.55520793,66.8089,336.991007615
 01/05  11:00:00,251.05769629,37.3544232413,94.4742168961,0.0,32.1804615127,65.7244621605,366.773094631,15.451546979,83.4695,267.852047652
 01/05  12:00:00,251.507107477,37.5472665669,93.734487236,0.0,32.1804615127,65.7244621605,289.226041367,8.76784976119,83.4695,196.988691606
 01/05  13:00:00,252.502905825,37.6870820932,95.1710988171,0.0,32.1804615127,65.7244621605,286.321621245,6.20918313211,83.4695,196.642938112
 01/05  14:00:00,244.409226424,37.6972891182,97.074396722,0.0,32.1804615127,55.9779621605,283.882364665,12.4474724651,75.1392,196.2956922
 01/05  15:00:00,214.651472248,37.5745262215,67.8875946616,0.0,32.1804615127,55.9779621605,287.175353361,31.3744819217,66.8089,188.99197144
 01/05  16:00:00,219.727665933,37.5885135668,72.9747571546,0.0,32.1804615127,55.9779621605,323.496600184,52.4197033857,75.1392,195.937696798
 01/05  17:00:00,245.390854901,37.2187718212,63.9831034292,0.0,32.1804615127,60.9114621605,364.245332839,119.09822084,91.7998,153.347312
 01/05  18:00:00,295.360368703,36.5567532606,68.1861347488,0.0,32.1804615127,77.5397301883,431.768813875,159.399535396,49.9818,222.387478479
 01/05  19:00:00,365.762490679,36.6033196999,84.2703758376,0.0,77.122965704,86.2600435998,647.513180032,194.777354548,49.9818,402.754025484
 01/05  20:00:00,372.610978454,36.5436240591,83.2378850778,0.0,102.647051061,80.1663183927,542.160983566,204.901093723,33.3212,303.938689843
 01/05  21:00:00,404.996648815,36.5427946522,89.6014768034,0.0,115.40909374,92.7192997104,551.183090207,222.189682785,33.3212,295.672207422
 01/05  22:00:00,391.870611382,36.5427946522,99.8042707524,0.0,102.647051061,94.1340635361,665.475054218,199.546795809,24.9909,440.937358409
 01/05  23:00:00,308.258830518,36.5427946522,82.7544692501,0.0,77.122965704,65.871452062,555.654481925,205.366096625,16.6606,333.627785299
 01/05  24:00:00,215.45511334,36.5427946522,58.0054598643,0.0,38.286128036,48.4199368926,409.992738869,214.560467356,8.3303,187.101971513
 01/06  01:00:00,161.489752281,31.17285945,48.6555351465,0.0,25.5240853573,30.610668775,191.569446029,41.9506069937,3.33212,146.286719035
 01/06  02:00:00,148.463718996,31.17285945,42.9510975347,0.0,19.418418834,29.3649097162,144.746705432,32.6543015584,3.33212,108.760283874
 01/06  03:00:00,137.661718752,31.17285945,40.0606744882,0.0,12.7620426787,28.1191506574,145.395071715,27.161816824,3.33212,114.901134891
 01/06  04:00:00,135.279370189,31.17285945,37.6907277154,0.0,12.7620426787,28.1191506574,136.285952492,24.3198793051,3.33212,108.633953187
 01/06  05:00:00,143.037832976,31.17285945,38.2446548722,0.0,12.7620426787,28.1191506574,174.675122293,23.1341683856,3.33212,148.208833907
 01/06  06:00:00,178.721465703,31.17285945,46.2969140025,0.0,25.5240853573,30.610668775,285.456308506,22.7053288565,8.3303,254.420679649
 01/06  07:00:00,307.841476989,34.3053216513,74.4623899557,0.0,51.0481707146,78.1489452969,480.210269511,22.0489116833,16.6606,441.500757828
 01/06  08:00:00,381.234325526,36.5427946522,97.6936065859,0.0,64.3609230253,109.708623606,785.79226939,170.651106253,24.9909,590.150263136
 01/06  09:00:00,318.075326374,36.5427946522,82.8937532911,0.0,51.0481707146,80.7689615957,683.538441059,202.366406353,33.3212,447.850834706
 01/06  10:00:00,292.420095035,36.9322653854,85.8188493875,0.0,51.0481707146,71.0224615957,599.848735211,195.785758078,66.8089,337.254077133
 01/06  11:00:00,251.50314423,37.0691552212,93.4631010122,0.0,32.1804615127,65.7244621605,554.4290238,202.961159385,83.4695,267.998364416
 01/06  12:00:00,259.341248469,37.2698132246,100.383643178,0.0,32.1804615127,65.7244621605,482.554291231,202.039824844,83.4695,197.044966387
 01/06  13:00:00,258.623085315,37.5785736494,100.349633167,0.0,32.1804615127,65.7244621605,459.065752288,178.90110176,83.4695,196.695150527
 01/06  14:00:00,249.093615693,37.6191140931,100.481755355,0.0,32.1804615127,55.9779621605,464.756478185,193.254007449,75.1392,196.363270736
 01/06  15:00:00,248.910353854,37.5794082713,100.363665986,0.0,32.1804615127,55.9779621605,447.363393889,184.524454578,66.8089,196.030039311
 01/06  16:00:00,239.881534174,37.5505342841,91.2610641365,0.0,32.1804615127,55.9779621605,463.955554242,199.791634146,75.1392,189.024720096
 01/06  17:00:00,251.21119919,36.9465650343,68.3570260519,0.0,32.1804615127,60.9114621605,444.071440005,198.866480531,91.7998,153.405159474
 01/06  18:00:00,295.185723828,36.5427946522,66.4991845958,0.0,32.1804615127,77.5397301883,489.257113329,214.100868193,49.9818,225.174445136
 01/06  19:00:00,363.481185198,36.5427946522,80.7639515804,0.0,77.122965704,86.2600435998,695.634291316,236.663004865,49.9818,408.989486451
 01/06  20:00:00,366.856142766,36.5427946522,76.9868165745,0.0,102.647051061,80.1663183927,578.043892636,248.507510786,33.3212,296.215181849
 01/06  21:00:00,397.080307209,36.5427946522,81.8388868745,0.0,115.40909374,92.7192997104,599.231986002,262.926886066,33.3212,302.983899935
 01/06  22:00:00,385.294046385,36.5427946522,93.5126450433,0.0,102.647051061,94.1340635361,751.99369235,284.443022587,24.9909,442.559769763
 01/06  23:00:00,298.816840769,36.5427946522,73.2711940011,0.0,77.122965704,65.871452062,654.484475106,304.865515963,16.6606,332.958359143
 01/06  24:00:00,206.551380231,36.5427946522,49.0333337477,0.0,38.286128036,48.4199368926,515.379358891,326.039361176,8.3303,181.009697715
 01/07  01:00:00,153.679541022,31.17285945,38.739602399,0.0,27.7269238854,30.610668775,216.04227985,60.9621843695,3.33212,151.74797548
 01/07  02:00:00,148.129680409,31.17285945,33.1390292646,0.0,27.7269238854,30.610668775,161.93267348,48.7382268493,3.33212,109.862326631
 01/07  03:00:00,125.238367224,31.17285945,27.727133911,0.0,12.7620426787,28.1191506574,154.840514948,42.8621430293,3.33212,108.646251919
 01/07  04:00:00,121.292644718,31.17285945,23.7965132634,0.0,12.7620426787,28.1191506574,159.957626532,41.5665199921,3.33212,115.05898654
 01/07  05:00:00,127.695791649,31.17285945,23.6244082881,0.0,12.7620426787,28.1191506574,192.043363296,42.367088315,3.33212,146.344154981
 01/07  06:00:00,140.667768714,31.17285945,24.3559284225,0.0,12.7620426787,28.1191506574,239.646081368,44.068809783,8.3303,187.246971585
 01/07  07:00:00,230.35621118,31.17285945,33.2742248197,0.0,42.6918050922,54.3732441037,319.503362,44.6900005077,16.6606,258.152761493
 01/07  08:00:00,298.41122986,36.5445133807,61.2701663702,0.0,42.6918050922,86.1019271793,744.03287887,277.012206972,24.9909,442.029771897
 01/07  09:00:00,364.383352247,36.5427946522,91.9091595172,0.0,57.6566862989,112.030105488,906.022997549,244.829685967,33.3212,627.872111582
 01/07  10:00:00,300.544441405,37.000733141,74.5657734436,0.0,57.6566862989,83.6599452969,734.002420003,216.975375058,66.8089,450.218144946
 01/07  11:00:00,225.535490866,37.3312479511,53.8770658451,0.0,42.6918050922,68.9656133826,608.194081827,187.204623788,83.4695,337.519958038
 01/07  12:00:00,209.181483763,37.40848379,46.7356122653,0.0,34.9340096728,67.7198543238,483.600095389,130.992939757,83.4695,269.137655632
 01/07  13:00:00,202.240977684,37.4539391015,40.9252066132,0.0,34.9340096728,67.7198543238,403.972459197,115.975967768,83.4695,204.52699143
 01/07  14:00:00,190.939434293,37.4928714618,39.3114426084,0.0,34.9340096728,57.9733543238,411.173878139,138.912558537,75.1392,197.122119602
 01/07  15:00:00,189.973015567,37.5278868166,38.2801068725,0.0,34.9340096728,57.9733543238,419.408251813,155.820484862,66.8089,196.778866951
 01/07  16:00:00,188.849531532,37.5588224899,37.0772603684,0.0,34.9340096728,57.9733543238,445.832368558,173.91703759,75.1392,196.776130969
 01/07  17:00:00,222.263033663,37.18806972,35.8825394043,0.0,34.9340096728,62.9068543238,437.708883716,192.212372466,91.7998,153.69671125
 01/07  18:00:00,268.655100953,36.5427946522,44.1489955205,0.0,34.9340096728,72.2186844194,396.253122386,158.095559982,49.9818,188.175762405
 01/07  19:00:00,346.444699193,36.5427946522,55.5724948706,0.0,87.0357390804,86.2600435998,438.712614007,162.227987789,49.9818,226.502826218
 01/07  20:00:00,353.453165643,36.5427946522,67.7195832556,0.0,102.000620287,77.6748002752,517.16738995,180.068818962,33.3212,303.777370988
 01/07  21:00:00,372.800478299,36.5427946522,75.1035856461,0.0,102.000620287,88.9820225341,574.407997365,245.629851296,33.3212,295.456946069
 01/07  22:00:00,363.917539712,36.5427946522,75.2636807319,0.0,102.000620287,91.6425454185,563.390500096,234.899108416,24.9909,303.50049168
 01/07  23:00:00,308.868042234,36.5427946522,73.3922711963,0.0,87.0357390804,65.871452062,686.159332457,229.578196245,16.6606,439.920536212
 01/07  24:00:00,214.245654135,36.5427946522,52.3458106805,0.0,42.6918050922,48.4199368926,496.675883684,231.164841842,8.3303,257.180741842
 01/08  01:00:00,164.624810993,31.17285945,40.4128343272,0.0,34.4311606118,33.1021868926,192.916757356,42.9830096843,3.33212,146.601627671
 01/08  02:00:00,158.319516147,31.17285945,34.0519580076,0.0,34.4311606118,33.1021868926,155.866383805,37.2634006983,3.33212,115.270863107
 01/08  03:00:00,136.680447234,31.17285945,29.8854327681,0.0,19.466279405,30.610668775,152.678760758,34.1110114328,3.33212,115.235629325
 01/08  04:00:00,133.204884104,31.17285945,26.4234957286,0.0,19.466279405,30.610668775,145.520468091,33.3367036976,3.33212,108.851644393
 01/08  05:00:00,139.380477795,31.17285945,26.0305579521,0.0,19.466279405,30.610668775,190.650674772,34.2736972511,3.33212,153.044857521
 01/08  06:00:00,153.301686967,31.17285945,27.7080674557,0.0,19.466279405,30.610668775,229.805618717,35.7088980811,8.3303,185.766420636
 01/08  07:00:00,235.452592504,32.9628378507,36.5715379459,0.0,42.6918050922,54.3732441037,314.246291702,36.3437173818,16.6606,261.24197432
 01/08  08:00:00,308.461289728,36.5427946522,62.1877532629,0.0,49.3960418185,88.5934452969,698.325812384,230.810079761,24.9909,442.524832623
 01/08  09:00:00,369.592426521,36.5427946522,97.0807117207,0.0,57.6566862989,112.030105488,883.643081155,220.540720393,33.3212,629.781160762
 01/08  10:00:00,312.901191719,37.2427186438,96.8792445028,0.0,50.9524495726,81.1684271793,633.473979894,115.100068342,66.8089,451.565011552
 01/08  11:00:00,261.541615291,37.3486451095,91.0980314493,0.0,42.6918050922,68.9656133826,494.075456397,72.1490303651,83.4695,338.456926032
 01/08  12:00:00,260.942072743,37.4160637465,94.3389732165,0.0,38.286128036,68.9656133826,418.180836245,61.2130139438,83.4695,273.498322302
 01/08  13:00:00,262.453500111,37.5442529338,96.6164081214,0.0,38.286128036,68.9656133826,326.23421019,43.9210748206,83.4695,198.843635369
 01/08  14:00:00,243.285206794,37.6268456663,96.3276239126,0.0,31.5818913096,56.727595265,309.704851316,36.5415693654,75.1392,198.02408195
 01/08  15:00:00,243.00620315,37.5976149364,96.0410706176,0.0,31.5818913096,56.727595265,310.430773053,54.4702334105,66.8089,189.151639643
 01/08  16:00:00,241.970785667,37.5809091803,94.9711818012,0.0,31.5818913096,56.727595265,362.536745157,91.2212516774,75.1392,196.176293479
 01/08  17:00:00,254.160700762,37.2097008813,72.4011668238,0.0,31.5818913096,61.661095265,430.931898528,185.646242713,91.7998,153.485855816
 01/08  18:00:00,284.379226397,36.5427946522,63.2565959172,0.0,31.5818913096,70.9729253606,545.902866359,307.66502334,49.9818,188.256043019
 01/08  19:00:00,352.540041204,36.5427946522,69.363358453,0.0,80.3315023541,83.7685254822,512.471651248,236.2882437,49.9818,226.201607548
 01/08  20:00:00,366.088518937,36.5427946522,78.9790095691,0.0,102.000620287,77.6748002752,563.040304313,226.33533819,33.3212,303.383766123
 01/08  21:00:00,394.23252355,36.5427946522,86.6116850389,0.0,108.704857014,91.4735406516,554.233033113,226.689598087,33.3212,294.222235027
 01/08  22:00:00,365.989156017,36.5427946522,86.5302974265,0.0,95.2963835608,89.1510273009,556.373683298,227.986194292,24.9909,303.396589006
 01/08  23:00:00,309.788438605,36.5427946522,83.5056579869,0.0,80.3315023541,63.3799339444,693.080824958,238.490270706,16.6606,437.929954251
 01/08  24:00:00,221.664555461,36.5427946522,59.7361227639,0.0,42.6918050922,48.4199368926,510.111025501,249.796090929,8.3303,251.984634573
