Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/16  22:00:00,680.072239248,98.107680265,218.658783654,0.0,34.9616554283,124.558693486,569.045434434,523.276858525,28.3233498048,17.4452261046
 04/16  23:00:00,665.091676951,98.107680265,203.957685122,0.0,34.9616554283,124.558693486,582.401649932,550.796331836,14.1616749024,17.4436431934
 04/16  24:00:00,625.931687118,98.107680265,179.938686908,0.0,34.9616554283,113.312780494,626.583647372,603.470372544,5.66466996096,17.4486048668
 04/17  01:00:00,616.341056439,98.107680265,158.20113602,0.0,46.0930336215,113.312780494,670.579024935,647.467828034,5.66466996096,17.4465269401
 04/17  02:00:00,609.923154503,98.107680265,150.499301023,0.0,46.0930336215,113.312780494,683.033068477,659.923675702,5.66466996096,17.444722814
 04/17  03:00:00,613.530633523,98.107680265,155.062086812,0.0,46.0930336215,113.312780494,667.940577034,644.83285638,5.66466996096,17.4430506924
 04/17  04:00:00,699.336966833,98.107680265,152.478085233,0.0,100.150657288,148.969399434,633.700095168,619.301228382,5.66466996096,8.73419682527
 04/17  05:00:00,695.966638256,98.107680265,144.469794083,0.0,100.150657288,149.894399434,1140.92036075,1109.31073829,14.1616749024,17.4479475597
 04/17  06:00:00,911.121833796,98.4448183931,141.338213426,0.0,176.471037341,302.612436532,722.993405501,677.224719497,28.3233498048,17.4453361996
 04/17  07:00:00,1044.0228475,98.7887823368,155.818503292,0.0,243.2593065,310.10971186,621.414657594,552.487602335,42.4850247072,26.442030552
 04/17  08:00:00,1117.03841419,98.9355133601,191.771870003,0.0,243.2593065,310.10971186,566.475935494,474.36079724,56.6466996096,35.4684386445
 04/17  09:00:00,1192.66256044,99.0459378357,232.177412464,0.0,243.2593065,302.612436532,509.229055929,431.112113607,42.4850247072,35.6319176156
 04/17  10:00:00,1246.82757907,99.2376621739,276.566456809,0.0,243.2593065,310.10971186,527.009885402,402.398965969,70.808374512,53.8025449208
 04/17  11:00:00,1292.96282204,99.4371770966,309.377321791,0.0,243.2593065,310.10971186,497.504633106,381.766646542,70.808374512,44.9296120515
 04/17  12:00:00,1283.18658679,99.6874652368,335.975420185,0.0,243.2593065,310.10971186,474.464122679,360.104610505,70.808374512,43.5511376622
 04/17  13:00:00,1320.79691177,99.948596454,341.754355906,0.0,243.2593065,302.612436532,444.784991211,342.094280067,56.6466996096,46.0440115344
 04/17  14:00:00,1321.37793951,100.353266198,347.498200206,0.0,243.2593065,302.612436532,406.260052687,318.941181999,42.4850247072,44.833845981
 04/17  15:00:00,1327.40567281,100.754970476,355.893687422,0.0,243.2593065,302.612436532,388.156265615,286.778394595,56.6466996096,44.7311714103
 04/17  16:00:00,1340.55975597,101.301712676,362.474983268,0.0,243.2593065,310.10971186,384.460155998,263.929991165,84.9700494144,35.5601154178
 04/17  17:00:00,1346.65613343,102.602534096,367.529512482,0.0,243.2593065,310.10971186,360.595333643,249.277168373,84.9700494144,26.3481158549
 04/17  18:00:00,1074.01404222,98.107680265,370.484965188,0.0,166.938926447,199.110933808,357.159859432,254.6862741,84.9700494144,17.5035359169
 04/17  19:00:00,1058.22061856,98.107680265,370.506605912,0.0,166.938926447,191.61365848,358.790627613,284.63839675,56.6466996096,17.5055312542
 04/17  20:00:00,924.970413655,98.107680265,366.379084332,0.0,100.150657288,124.558693486,416.882621709,342.73078394,56.6466996096,17.5051381593
 04/17  21:00:00,882.070362691,98.107680265,358.578732436,0.0,100.150657288,124.558693486,416.382163875,356.44250448,42.4850247072,17.4546346878
 04/17  22:00:00,809.132932121,98.107680265,349.486403133,0.0,46.0930336215,124.558693486,421.683216487,375.9132135,28.3233498048,17.4466531824
 04/17  23:00:00,811.541240748,98.107680265,350.859496068,0.0,46.0930336215,124.558693486,412.454161246,380.847510337,14.1616749024,17.4449760068
 04/17  24:00:00,801.656260224,98.107680265,353.706044088,0.0,46.0930336215,113.312780494,407.631500287,384.521704852,5.66466996096,17.4451254744
 04/18  01:00:00,799.433567071,98.107680265,351.344585709,0.0,46.0930336215,113.312780494,412.903855342,389.791343387,5.66466996096,17.4478419937
 04/18  02:00:00,799.209652525,98.107680265,351.052613551,0.0,46.0930336215,113.312780494,416.35390364,393.243349415,5.66466996096,17.4458842643
 04/18  03:00:00,801.972549234,98.107680265,350.74009858,0.0,46.0930336215,113.312780494,420.358589513,397.249786374,5.66466996096,17.4441331774
 04/18  04:00:00,883.488022917,98.107680265,342.79245511,0.0,100.150657288,148.969399434,404.368234349,381.261110346,5.66466996096,17.4424540418
 04/18  05:00:00,874.593598226,98.3262868166,332.060438718,0.0,100.150657288,149.894399434,686.03380935,663.138270905,14.1616749024,8.73386354257
 04/18  06:00:00,1093.16810756,99.2566993752,336.780441899,0.0,176.471037341,302.612436532,471.640538866,425.870732894,28.3233498048,17.4464561673
 04/18  07:00:00,1233.45488079,100.367002234,354.168715408,0.0,243.2593065,310.10971186,419.999848243,351.072224661,42.4850247072,26.442598875
 04/18  08:00:00,1298.72421772,101.065806724,366.541802288,0.0,243.2593065,310.10971186,399.517340219,307.401547913,56.6466996096,35.4690926967
 04/18  09:00:00,1327.01128627,101.734936188,360.441512263,0.0,243.2593065,302.612436532,374.069845204,287.049440746,42.4850247072,44.5353797508
 04/18  10:00:00,1327.36269211,102.393629565,352.275582543,0.0,243.2593065,310.10971186,381.520431626,265.88455201,70.808374512,44.8275051046
 04/18  11:00:00,1322.83484911,102.994880375,344.859224489,0.0,243.2593065,310.10971186,369.842007554,254.106197025,70.808374512,44.9274360167
 04/18  12:00:00,1277.52331863,103.711993345,339.750940563,0.0,243.2593065,310.10971186,356.846050554,241.380994918,70.808374512,44.6566811243
 04/18  13:00:00,1311.96952275,104.702027414,335.379871039,0.0,243.2593065,302.612436532,330.117856336,228.545550454,56.6466996096,44.9256062724
 04/18  14:00:00,1310.84535214,105.872449294,333.190749551,0.0,243.2593065,302.612436532,305.092654484,217.77667475,42.4850247072,44.8309550265
 04/18  15:00:00,1312.47388283,107.155696602,332.404068538,0.0,243.2593065,302.612436532,307.09865263,205.72394806,56.6466996096,44.7280049606
 04/18  16:00:00,1313.22121096,108.119965707,328.179183074,0.0,243.2593065,310.10971186,329.687487718,209.159529336,84.9700494144,35.557908967
 04/18  17:00:00,1323.52145351,108.905961248,339.26579786,0.0,243.2593065,310.10971186,327.066604715,215.749509022,84.9700494144,26.3470462791
 04/18  18:00:00,1058.49381951,98.107680265,362.703901719,0.0,166.938926447,199.110933808,327.507046015,225.034087888,84.9700494144,17.502908713
 04/18  19:00:00,1064.29883366,98.107680265,373.712270935,0.0,166.938926447,191.61365848,315.208967318,241.059615292,56.6466996096,17.5026524158
 04/18  20:00:00,948.039498798,98.107680265,390.805943788,0.0,100.150657288,124.558693486,368.35272869,294.201646794,56.6466996096,17.5043822864
 04/18  21:00:00,900.921341332,98.107680265,386.48033617,0.0,100.150657288,124.558693486,369.368884492,309.429933725,42.4850247072,17.4539260599
 04/18  22:00:00,826.144435301,98.107680265,383.125777822,0.0,46.0930336215,124.558693486,376.539918842,330.77066403,28.3233498048,17.4459050069
 04/18  23:00:00,817.513775423,98.107680265,380.751736162,0.0,46.0930336215,124.558693486,373.951977344,342.346126487,14.1616749024,17.4441759544
 04/18  24:00:00,803.222567623,98.107680265,377.799994991,0.0,46.0930336215,113.312780494,372.589286497,349.480347212,5.66466996096,17.4442693236
 04/19  01:00:00,802.01738377,98.107680265,375.231431526,0.0,46.0930336215,113.312780494,378.671977057,355.560427168,5.66466996096,17.4468799282
 04/19  02:00:00,799.302349681,98.107680265,372.309892545,0.0,46.0930336215,113.312780494,385.174506861,362.064945385,5.66466996096,17.4448915156
 04/19  03:00:00,800.414985283,98.107680265,369.767426143,0.0,46.0930336215,113.312780494,389.731566482,366.623802835,5.66466996096,17.4430936852
 04/19  04:00:00,890.18568461,98.107680265,367.285819039,0.0,100.150657288,148.969399434,365.79615034,351.400577563,5.66466996096,8.73090281631
 04/19  05:00:00,893.400610466,98.5937367641,365.166780783,0.0,100.150657288,149.894399434,566.575803264,534.966898453,14.1616749024,17.4472299093
 04/19  06:00:00,1113.09202055,100.66187943,365.166771765,0.0,176.471037341,302.612436532,405.10459572,359.335995744,28.3233498048,17.4452501704
 04/19  07:00:00,1233.09475568,103.062843793,369.160106676,0.0,243.2593065,310.10971186,364.281727547,295.356641722,42.4850247072,26.4400611176
 04/19  08:00:00,1276.99008149,103.954627146,376.095471418,0.0,243.2593065,310.10971186,351.655020498,259.54370427,56.6466996096,35.464616618
 04/19  09:00:00,1306.03678207,104.620311706,352.488402892,0.0,243.2593065,302.612436532,316.760203327,238.648545414,42.4850247072,35.6266332061
 04/19  10:00:00,1315.87145607,105.263710623,337.865680144,0.0,243.2593065,310.10971186,347.644305057,223.047151524,70.808374512,53.788779021
 04/19  11:00:00,1313.98129614,106.381928578,334.413088842,0.0,243.2593065,310.10971186,329.939168615,214.210434199,70.808374512,44.9203599041
 04/19  12:00:00,1262.5060503,107.645227857,324.696053831,0.0,243.2593065,310.10971186,313.080764086,206.551431064,70.808374512,35.7209585096
 04/19  13:00:00,1296.02612604,109.206885363,319.750676884,0.0,243.2593065,302.612436532,307.748801597,197.183577205,56.6466996096,53.9185247821
 04/19  14:00:00,1292.63620447,110.593810959,314.425753719,0.0,243.2593065,302.612436532,272.615050221,185.30818552,42.4850247072,44.8218399932
 04/19  15:00:00,1293.01023524,112.246042212,313.903978268,0.0,243.2593065,302.612436532,274.846431495,173.472465807,56.6466996096,44.7272660787
 04/19  16:00:00,1298.75541879,114.437214514,312.436043509,0.0,243.2593065,310.10971186,286.584064352,166.063315899,84.9700494144,35.5506990385
 04/19  17:00:00,1298.94623937,115.716700159,314.011670707,0.0,243.2593065,310.10971186,271.976610776,169.433068841,84.9700494144,17.5734925211
 04/19  18:00:00,1034.8663414,98.107680265,351.811949984,0.0,166.938926447,199.110933808,305.036345252,193.82373875,84.9700494144,26.2425570874
 04/19  19:00:00,1051.51252453,98.107680265,373.662029683,0.0,166.938926447,191.61365848,295.321623723,221.171438775,56.6466996096,17.5034853377
 04/19  20:00:00,939.208889749,98.107680265,379.025802061,0.0,100.150657288,124.558693486,342.328178215,268.180280705,56.6466996096,17.5011979008
 04/19  21:00:00,901.95334021,98.107680265,391.614832292,0.0,100.150657288,124.558693486,342.727929067,282.792176686,42.4850247072,17.4507276737
 04/19  22:00:00,826.639200795,98.107680265,392.517903133,0.0,46.0930336215,124.558693486,353.528702859,307.762582813,28.3233498048,17.4427702411
 04/19  23:00:00,824.057511721,98.107680265,388.140740913,0.0,46.0930336215,124.558693486,351.042382105,319.436415787,14.1616749024,17.4442914154
 04/19  24:00:00,804.190096419,98.107680265,384.423167573,0.0,46.0930336215,113.312780494,351.948201065,328.837812631,5.66466996096,17.4457184738
 04/20  01:00:00,800.267776147,98.107680265,382.456228678,0.0,46.0930336215,113.312780494,356.733399234,333.625224401,5.66466996096,17.443504872
 04/20  02:00:00,798.847716628,98.107680265,381.534524421,0.0,46.0930336215,113.312780494,364.047170451,340.940951809,5.66466996096,17.4415486808
 04/20  03:00:00,798.530566121,98.107680265,377.064945117,0.0,46.0930336215,113.312780494,364.336601083,349.93858448,5.66466996096,8.73334664232
 04/20  04:00:00,893.148542716,98.107680265,372.674359209,0.0,100.150657288,148.969399434,356.590278448,333.480286828,5.66466996096,17.4453216598
 04/20  05:00:00,906.952526201,98.8139465103,369.705442337,0.0,100.150657288,149.894399434,492.414467966,460.807749485,14.1616749024,17.4450435783
 04/20  06:00:00,1122.28275333,102.09018914,367.649261027,0.0,176.471037341,302.612436532,368.24642679,322.479764252,28.3233498048,17.4433127336
 04/20  07:00:00,1234.15441178,104.159886498,370.666256041,0.0,243.2593065,310.10971186,351.201903509,282.274644938,42.4850247072,26.4422338629
 04/20  08:00:00,1281.57908872,105.074032645,379.569983524,0.0,243.2593065,310.10971186,349.448680489,257.346953409,56.6466996096,35.4550274698
 04/20  09:00:00,1308.36146491,106.160622229,367.563381698,0.0,243.2593065,302.612436532,309.750387134,231.649299467,42.4850247072,35.6160629603
 04/20  10:00:00,1304.41134087,107.302938052,348.552001284,0.0,243.2593065,310.10971186,329.30882957,213.681754853,70.808374512,44.8187002053
 04/20  11:00:00,1302.69934615,108.493165265,337.721802746,0.0,243.2593065,310.10971186,330.168173114,205.454174774,70.808374512,53.9056238277
 04/20  12:00:00,1256.86425212,109.495662388,335.308770303,0.0,243.2593065,310.10971186,309.69482549,203.177374539,70.808374512,35.7090764391
 04/20  13:00:00,1280.0030057,110.973385957,327.118858253,0.0,243.2593065,302.612436532,299.067077873,196.132231567,56.6466996096,46.2881466965
 04/20  14:00:00,1281.89574658,112.667658547,321.460465872,0.0,243.2593065,302.612436532,284.485379513,189.579984682,42.4850247072,52.4203701243
 04/20  15:00:00,1286.89185788,113.334306832,323.516400825,0.0,243.2593065,302.612436532,290.072230144,197.654702223,56.6466996096,35.7708283116
 04/20  16:00:00,1286.25277932,114.14736554,328.474493181,0.0,243.2593065,310.10971186,322.644639086,202.1085497,84.9700494144,35.5660399716
 04/20  17:00:00,1290.15481364,114.580702257,341.974020033,0.0,243.2593065,310.10971186,318.906476866,207.589623544,84.9700494144,26.3468039075
 04/20  18:00:00,1038.11660067,98.107680265,370.016231789,0.0,166.938926447,199.110933808,333.00072896,230.527622965,84.9700494144,17.5030565808
 04/20  19:00:00,1054.97344209,98.107680265,388.837793937,0.0,166.938926447,191.61365848,321.947772501,239.061075621,56.6466996096,26.2399972703
 04/20  20:00:00,938.59158346,98.107680265,398.179295651,0.0,100.150657288,124.558693486,357.253846364,283.105304041,56.6466996096,17.5018427136
 04/20  21:00:00,895.872921401,98.107680265,393.147043899,0.0,100.150657288,124.558693486,355.952626319,296.015233975,42.4850247072,17.4523676364
 04/20  22:00:00,830.082888782,98.107680265,390.526643172,0.0,46.0930336215,124.558693486,358.604299824,312.83685424,28.3233498048,17.4440957791
 04/20  23:00:00,830.066343668,98.107680265,390.446381818,0.0,46.0930336215,124.558693486,353.097293202,321.493351825,14.1616749024,17.4422664746
 04/20  24:00:00,811.584176373,98.107680265,387.110097589,0.0,46.0930336215,113.312780494,346.256775914,331.861634176,5.66466996096,8.73047177767
 04/21  01:00:00,807.182132478,98.107680265,382.9411304,0.0,46.0930336215,113.312780494,363.232824694,340.122436684,5.66466996096,17.4457180485
 04/21  02:00:00,779.301089421,98.107680265,382.349938799,0.0,46.0930336215,113.312780494,370.611910535,347.503700179,5.66466996096,17.4435403951
 04/21  03:00:00,770.364681831,98.107680265,385.462897508,0.0,46.0930336215,113.312780494,378.283469533,355.177183282,5.66466996096,17.4416162899
 04/21  04:00:00,859.385996945,98.107680265,378.456222083,0.0,100.150657288,148.969399434,367.161206523,344.051776635,5.66466996096,17.4447599271
 04/21  05:00:00,846.687351258,98.9362270734,365.45560899,0.0,100.150657288,149.894399434,512.98717546,481.381212079,14.1616749024,17.4442884792
 04/21  06:00:00,1056.73745202,102.442363503,357.204596485,0.0,176.471037341,302.612436532,385.011339352,339.245597803,28.3233498048,17.4423917443
 04/21  07:00:00,1186.97046573,104.904293795,369.093737461,0.0,243.2593065,310.10971186,351.490911892,282.56477051,42.4850247072,26.4411166747
 04/21  08:00:00,1258.55012518,105.665185547,381.356677252,0.0,243.2593065,310.10971186,347.57846474,255.489278485,56.6466996096,35.4424866455
 04/21  09:00:00,1311.19547936,106.268629559,382.896002076,0.0,243.2593065,302.612436532,319.028303649,240.942294611,42.4850247072,35.6009843302
 04/21  10:00:00,1335.46771208,107.155753467,384.819028812,0.0,243.2593065,310.10971186,345.931105784,230.30513864,70.808374512,44.817592632
 04/21  11:00:00,1344.30256942,108.491564826,383.079150884,0.0,243.2593065,310.10971186,336.832230536,221.110618045,70.808374512,44.9132379792
 04/21  12:00:00,1304.81939103,109.756924605,378.242510689,0.0,243.2593065,310.10971186,330.67574022,215.225076716,70.808374512,44.6422889923
 04/21  13:00:00,1335.01181496,111.13931345,372.093724319,0.0,243.2593065,302.612436532,311.118531829,209.553276704,56.6466996096,44.9185555149
 04/21  14:00:00,1331.58514122,112.447031255,364.066165063,0.0,243.2593065,302.612436532,290.931818364,203.632469261,42.4850247072,44.814324396
 04/21  15:00:00,1338.39448246,112.920628341,370.299469856,0.0,243.2593065,302.612436532,312.458183649,211.098160455,56.6466996096,44.7133235842
 04/21  16:00:00,1357.61874885,113.479303579,383.854873461,0.0,243.2593065,310.10971186,340.350764372,219.828238173,84.9700494144,35.5524767847
 04/21  17:00:00,1359.36712883,114.159377521,382.818197197,0.0,243.2593065,310.10971186,332.354192431,221.039432641,84.9700494144,26.3447103757
 04/21  18:00:00,1068.13430546,98.107680265,381.582933287,0.0,166.938926447,199.110933808,350.916666257,248.444958525,84.9700494144,17.5016583179
 04/21  19:00:00,1018.59352432,98.107680265,379.18174572,0.0,166.938926447,191.61365848,343.673968782,269.530152842,56.6466996096,17.4971163306
 04/21  20:00:00,871.9888784,98.107680265,376.336329751,0.0,100.150657288,124.558693486,386.721769877,312.574053272,56.6466996096,17.5010169945
 04/21  21:00:00,827.718831229,98.107680265,370.933080345,0.0,100.150657288,124.558693486,382.144063257,322.20663311,42.4850247072,17.4524054395
 04/21  22:00:00,751.369580732,98.107680265,362.702330572,0.0,46.0930336215,124.558693486,387.952100245,342.184515099,28.3233498048,17.4442353415
 04/21  23:00:00,741.42917093,98.107680265,353.659164101,0.0,46.0930336215,124.558693486,383.36815034,351.764138272,14.1616749024,17.4423371654
 04/21  24:00:00,724.208660729,98.107680265,342.335682931,0.0,46.0930336215,113.312780494,388.356369797,365.247860042,5.66466996096,17.4438397946
 04/22  01:00:00,719.729955726,98.107680265,330.409456528,0.0,46.0930336215,113.312780494,398.189235628,375.079952414,5.66466996096,17.4446132537
 04/22  02:00:00,705.898331733,98.107680265,315.682155458,0.0,46.0930336215,113.312780494,405.69177953,382.584634778,5.66466996096,17.4424747909
 04/22  03:00:00,702.656854932,98.107680265,300.988109214,0.0,46.0930336215,113.312780494,414.215164947,391.109974213,5.66466996096,17.440520773
 04/22  04:00:00,693.583330744,98.107680265,271.671018675,0.0,55.6251445156,113.312780494,403.236782409,388.839311196,5.66466996096,8.7328012524
 04/22  05:00:00,678.882456368,98.107680265,255.89426323,0.0,55.6251445156,113.312780494,425.922061218,394.316371867,14.1616749024,17.4440144485
 04/22  06:00:00,735.205881691,98.107680265,254.920279871,0.0,65.1572554096,176.889270242,376.922932241,331.157537305,28.3233498048,17.4420451316
 04/22  07:00:00,856.22958929,98.4778356599,255.033984749,0.0,109.682768182,220.96816451,585.911010599,525.983231912,42.4850247072,17.4427539792
 04/22  08:00:00,864.368837981,98.4755215597,254.857168461,0.0,109.682768182,220.96816451,537.639727245,454.688983723,56.6466996096,26.3040439128
 04/22  09:00:00,970.081164647,99.1687962984,254.647715005,0.0,131.945524568,266.955817592,491.895156436,422.960306407,42.4850247072,26.4498253221
 04/22  10:00:00,984.276335263,99.2950694666,260.594284021,0.0,131.945524568,274.45309292,509.160109548,411.772173966,70.808374512,26.5795610699
 04/22  11:00:00,1005.69534639,99.4830552026,280.709853226,0.0,131.945524568,274.45309292,497.046896077,390.785059356,70.808374512,35.453462209
 04/22  12:00:00,978.215241556,99.5985726112,286.612175509,0.0,131.945524568,274.45309292,493.247114943,387.001789027,70.808374512,35.4369514039
 04/22  13:00:00,964.684212597,99.7338636654,283.515799078,0.0,131.945524568,266.955817592,478.235764364,386.159163559,56.6466996096,35.429901195
 04/22  14:00:00,966.993678338,99.8423277461,286.820164862,0.0,131.945524568,266.955817592,452.942068255,383.885348688,42.4850247072,26.5716948603
 04/22  15:00:00,891.774162389,98.107680265,290.883438111,0.0,109.682768182,212.545889182,384.170895917,292.082242182,56.6466996096,35.4419541252
 04/22  16:00:00,904.284724762,98.107680265,298.758768176,0.0,109.682768182,220.04316451,418.846118937,298.44218395,84.9700494144,35.4338855724
 04/22  17:00:00,857.147111018,98.107680265,302.781890319,0.0,109.682768182,220.04316451,414.763036418,303.361139853,84.9700494144,26.4318471506
 04/22  18:00:00,822.371225568,98.107680265,308.797822934,0.0,100.150657288,199.110933808,443.081631399,340.666462394,84.9700494144,17.445119591
 04/22  19:00:00,829.398414958,98.107680265,309.858127493,0.0,100.150657288,191.61365848,429.732050576,355.642299628,56.6466996096,17.4430513384
 04/22  20:00:00,720.091958389,98.107680265,299.471584864,0.0,55.6251445156,124.558693486,469.482904192,395.395071239,56.6466996096,17.4411333438
 04/22  21:00:00,713.031367431,98.107680265,288.634945584,0.0,55.6251445156,124.558693486,456.642583676,405.427713552,42.4850247072,8.72984541604
 04/22  22:00:00,700.208576179,98.107680265,278.646755047,0.0,46.0930336215,124.558693486,476.592032392,430.824012622,28.3233498048,17.4446699652
 04/22  23:00:00,689.178134257,98.107680265,262.865898224,0.0,46.0930336215,124.558693486,471.957934669,440.353600169,14.1616749024,17.4426595979
 04/22  24:00:00,667.339155283,98.107680265,255.24596173,0.0,46.0930336215,113.312780494,470.413386935,447.306207544,5.66466996096,17.4425094301
 04/23  01:00:00,659.207283208,98.107680265,255.2850567,0.0,34.9616554283,113.312780494,478.273399375,455.163844746,5.66466996096,17.4448846679
 04/23  02:00:00,661.114900109,98.107680265,255.402025529,0.0,34.9616554283,113.312780494,484.249230198,461.141948035,5.66466996096,17.4426122029
 04/23  03:00:00,663.148190955,98.107680265,255.587908834,0.0,34.9616554283,113.312780494,478.65525226,455.549998048,5.66466996096,17.4405842514
 04/23  04:00:00,662.848590625,98.107680265,249.209040975,0.0,44.4937663224,113.312780494,468.30404296,453.909819591,5.66466996096,8.72955340872
 04/23  05:00:00,657.174518413,98.107680265,245.313701033,0.0,44.4937663224,113.312780494,492.806609715,461.200905929,14.1616749024,17.4440288832
 04/23  06:00:00,713.720239256,98.107680265,241.192260926,0.0,54.0258772165,176.889270242,450.181391105,404.41608143,28.3233498048,17.4419598704
 04/23  07:00:00,718.110009293,98.107680265,238.030467337,0.0,54.0258772165,184.38654557,462.765876079,402.84086846,42.4850247072,17.4399829115
 04/23  08:00:00,804.049676187,98.107680265,238.216706285,0.0,65.1572554096,220.04316451,465.163582834,390.988105697,56.6466996096,17.5287775268
 04/23  09:00:00,799.656540546,98.107680265,238.529714087,0.0,65.1572554096,212.545889182,458.566984855,387.118510696,42.4850247072,28.9634494517
 04/23  10:00:00,804.298391646,98.107680265,238.183841358,0.0,65.1572554096,220.04316451,486.227396259,382.572727005,70.808374512,32.8462947415
 04/23  11:00:00,806.938550137,98.107680265,242.675703029,0.0,65.1572554096,220.04316451,479.436527454,373.233659545,70.808374512,35.3944933967
 04/23  12:00:00,811.697557364,98.107680265,251.529845073,0.0,65.1572554096,220.04316451,459.100975056,361.741776315,70.808374512,26.5508242285
 04/23  13:00:00,806.961617237,98.107680265,255.270069803,0.0,65.1572554096,212.545889182,447.805281417,355.75763557,56.6466996096,35.4009462371
 04/23  14:00:00,807.379382495,98.107680265,255.55748953,0.0,65.1572554096,212.545889182,427.488316703,349.612429665,42.4850247072,35.3908623314
 04/23  15:00:00,818.211126043,98.107680265,265.699722805,0.0,65.1572554096,212.545889182,430.142756181,346.939975496,56.6466996096,26.5560810749
 04/23  16:00:00,814.129649131,98.107680265,280.073724838,0.0,65.1572554096,220.04316451,468.678938712,348.311881883,84.9700494144,35.397007414
 04/23  17:00:00,761.870090361,98.107680265,278.31447585,0.0,54.0258772165,184.38654557,477.16081729,365.773259865,84.9700494144,26.417508011
 04/23  18:00:00,719.322987904,98.107680265,269.136262017,0.0,44.4937663224,163.454314868,504.660680182,402.248221304,84.9700494144,17.4424094634
 04/23  19:00:00,715.895161809,98.107680265,265.611784437,0.0,44.4937663224,155.95703954,479.385105279,405.298035084,56.6466996096,17.4403705854
 04/23  20:00:00,694.855924282,98.107680265,265.807736723,0.0,44.4937663224,124.558693486,512.522811182,447.147059029,56.6466996096,8.72905254252
 04/23  21:00:00,702.096794502,98.107680265,271.171496608,0.0,44.4937663224,124.558693486,513.896593052,453.96778535,42.4850247072,17.4437829947
 04/23  22:00:00,698.260703769,98.107680265,274.464922114,0.0,34.9616554283,124.558693486,516.192841612,470.427757301,28.3233498048,17.4417345063
 04/23  23:00:00,690.963904814,98.107680265,269.267565352,0.0,34.9616554283,124.558693486,509.077459646,477.47602197,14.1616749024,17.4397627736
 04/23  24:00:00,672.724940423,98.107680265,265.696721479,0.0,34.9616554283,113.312780494,508.789259361,485.680370177,5.66466996096,17.4442192235
 04/24  01:00:00,672.295963115,98.107680265,253.712147469,0.0,46.0930336215,113.312780494,519.466474562,496.360094957,5.66466996096,17.4417096442
 04/24  02:00:00,665.22061114,98.107680265,241.788108833,0.0,46.0930336215,113.312780494,536.494102667,513.389915343,5.66466996096,17.4395173632
 04/24  03:00:00,667.427148203,98.107680265,238.886421721,0.0,46.0930336215,113.312780494,535.912237666,521.515332885,5.66466996096,8.73223481945
 04/24  04:00:00,756.51709877,98.107680265,238.621020872,0.0,100.150657288,148.969399434,516.643220327,493.535665232,5.66466996096,17.4428851346
 04/24  05:00:00,760.892392757,98.107680265,238.914955588,0.0,100.150657288,149.894399434,1025.74927638,994.14523956,14.1616749024,17.4423619209
 04/24  06:00:00,971.12535101,98.4301357553,238.650627644,0.0,176.471037341,302.612436532,624.465221408,578.698786253,28.3233498048,17.4430853498
 04/24  07:00:00,1102.3076134,98.7727680011,249.058621156,0.0,243.2593065,310.10971186,548.587605216,479.671147607,42.4850247072,26.4314329018
 04/24  08:00:00,1163.85521465,98.9193968171,272.70565626,0.0,243.2593065,310.10971186,527.836654643,435.748089196,56.6466996096,35.4418658375
 04/24  09:00:00,1218.59133138,99.0299454556,300.171231236,0.0,243.2593065,302.612436532,491.996449914,413.91155216,42.4850247072,35.5998730463
 04/24  10:00:00,1244.65307463,99.1692353059,318.880544179,0.0,243.2593065,310.10971186,505.060488471,389.450718433,70.808374512,44.8013955261
 04/24  11:00:00,1262.49357785,99.4143926246,339.309567437,0.0,243.2593065,310.10971186,482.925855459,367.211692662,70.808374512,44.905788285
 04/24  12:00:00,1233.52748337,99.673318802,358.384049749,0.0,243.2593065,310.10971186,460.497699197,345.065620566,70.808374512,44.6237041186
 04/24  13:00:00,1274.51716815,99.9261132623,370.768052767,0.0,243.2593065,302.612436532,432.392867469,330.847093592,56.6466996096,44.8990742675
 04/24  14:00:00,1272.67057884,100.314825583,377.170060373,0.0,243.2593065,302.612436532,405.604677594,318.316084291,42.4850247072,44.8035685959
 04/24  15:00:00,1270.23015761,100.693928792,381.630767095,0.0,243.2593065,302.612436532,413.096623273,311.749963523,56.6466996096,44.6999601402
 04/24  16:00:00,1278.93634476,101.07435082,383.073981951,0.0,243.2593065,310.10971186,434.793131711,314.278691789,84.9700494144,35.5443905074
 04/24  17:00:00,1277.70647425,101.498532324,382.154123888,0.0,243.2593065,310.10971186,430.882460683,319.571917105,84.9700494144,26.340494164
 04/24  18:00:00,1007.54943924,98.107680265,373.326387904,0.0,166.938926447,199.110933808,418.267341805,315.798207543,84.9700494144,17.4990848475
 04/24  19:00:00,998.716214338,98.107680265,359.254701682,0.0,166.938926447,191.61365848,395.755539743,321.613940753,56.6466996096,17.4948993806
 04/24  20:00:00,853.329748997,98.107680265,343.647713165,0.0,100.150657288,124.558693486,439.160571009,365.014146887,56.6466996096,17.4997245116
 04/24  21:00:00,805.081228867,98.107680265,332.042523427,0.0,100.150657288,124.558693486,432.717995862,372.783371798,42.4850247072,17.4495993565
