Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/10  02:00:00,15.1192335408,0.0122343331876,0.0,0.0,1.8243253836,1.797673824,0.310132870693,0.310132870693
 01/10  03:00:00,15.1626956298,0.0556964221907,0.0,0.0,1.8243253836,1.797673824,1.39356580713,1.39356580713
 01/10  04:00:00,15.2047444984,0.0977452907999,0.0,0.0,1.8243253836,1.797673824,2.47418830196,2.47418830196
 01/10  05:00:00,15.2700139053,0.163014697719,0.0,0.0,1.8243253836,1.797673824,4.11809046538,4.11809046538
 01/10  06:00:00,15.346078188,0.239078980382,0.0,0.0,1.8243253836,1.797673824,6.07508798125,6.07508798125
 01/10  07:00:00,22.9161630764,7.80916386879,0.0,0.0,1.8243253836,1.797673824,229.555762517,229.555762517
 01/10  08:00:00,22.5301463845,7.80916386879,0.0,0.0,7.2973015344,3.595347648,182.375369686,182.375369686
 01/10  09:00:00,32.3442760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,143.910194834,143.910194834
 01/10  10:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,98.1050546285,98.1050546285
 01/10  11:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,70.1005751895,70.1005751895
 01/10  12:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,44.4203485349,44.4203485349
 01/10  13:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,29.3680811097,29.3680811097
 01/10  14:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,21.2908453809,21.2908453809
 01/10  15:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,18.6305910072,18.6305910072
 01/10  16:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,16.500313304,16.500313304
 01/10  17:00:00,52.5648863149,7.80916386879,0.0,0.0,32.8378569048,8.089532208,30.716111516,30.716111516
 01/10  18:00:00,60.2215529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,54.2354943787,54.2354943787
 01/10  19:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,72.4429200087,72.4429200087
 01/10  20:00:00,48.376763768,7.80916386879,0.0,0.0,21.8919046032,7.190695296,89.3134968188,89.3134968188
 01/10  21:00:00,43.8292760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,94.8383806221,94.8383806221
 01/10  22:00:00,22.3776491824,0.0,0.0,0.0,7.2973015344,3.595347648,0.0,0.0
 01/10  23:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/10  24:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/11  01:00:00,15.1069992076,0.0,0.0,0.0,1.8243253836,1.797673824,0.0,0.0
 01/11  02:00:00,15.1377181848,0.0307189772226,0.0,0.0,1.8243253836,1.797673824,0.769598710551,0.769598710551
 01/11  03:00:00,15.176717589,0.0697183814449,0.0,0.0,1.8243253836,1.797673824,1.74624014547,1.74624014547
 01/11  04:00:00,15.23306937,0.126070162401,0.0,0.0,1.8243253836,1.797673824,3.19255514695,3.19255514695
 01/11  05:00:00,15.2950098379,0.188010630328,0.0,0.0,1.8243253836,1.797673824,4.75615027385,4.75615027385
 01/11  06:00:00,15.2791101963,0.172110988717,0.0,0.0,1.8243253836,1.797673824,4.35467584117,4.35467584117
 01/11  07:00:00,22.9161630764,7.80916386879,0.0,0.0,1.8243253836,1.797673824,219.790201907,219.790201907
 01/11  08:00:00,22.5301463845,7.80916386879,0.0,0.0,7.2973015344,3.595347648,174.476286994,174.476286994
 01/11  09:00:00,32.3442760888,7.80916386879,0.0,0.0,18.243253836,6.291858384,143.25651592,143.25651592
 01/11  10:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,102.013899573,102.013899573
 01/11  11:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,66.6242964648,66.6242964648
 01/11  12:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,36.436272462,36.436272462
 01/11  13:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,18.9086695247,18.9086695247
 01/11  14:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,5.02998193029,5.02998193029
 01/11  15:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,2.38555614041,2.38555614041
 01/11  16:00:00,48.7365529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,4.33555358778,4.33555358778
 01/11  17:00:00,52.5648863149,7.80916386879,0.0,0.0,32.8378569048,8.089532208,15.5743229303,15.5743229303
 01/11  18:00:00,60.2215529816,7.80916386879,0.0,0.0,32.8378569048,8.089532208,27.7344147235,27.7344147235
